46.624 303.08
53.055 307.186
59.486 313.345
65.916 322.583
72.347 327.716
78.778 333.875
85.209 340.034
91.64 348.246
98.071 351.326
104.502 362.617
110.932 372.883
117.363 379.042
123.794 392.387
130.225 401.625
136.656 412.917
143.087 423.182
149.518 427.288
155.948 442.686
162.379 457.057
168.81 521.728
175.241 571.001
181.672 602.823
188.103 617.194
194.534 653.121
200.964 677.759
207.395 703.422
213.826 728.058
220.257 750.642
213.826 774.251
207.395 814.286
200.964 847.134
194.534 848.161
200.964 852.267
207.395 854.32
213.826 855.346
220.257 861.506
226.688 861.506
220.257 862.532
226.688 874.85
233.119 881.009
239.55 887.169
245.98 893.328
252.412 899.487
258.842 904.619
265.273 910.778
271.704 911.805
278.135 925.15
284.565 931.309
290.996 938.494
297.428 941.573
303.859 946.706
303.859 947.733
