226.688 791.702
265.273 804.021
297.428 804.021
336.013 802.994
368.167 802.994
406.752 799.914
438.907 796.835
477.492 791.702
509.646 788.623
541.801 784.517
580.386 780.411
612.54 777.331
651.125 772.198
683.28 769.119
721.865 763.986
754.019 758.854
792.605 750.642
824.759 744.482
856.913 738.323
895.498 730.111
927.653 723.952
966.238 714.713
998.392 707.528
1036.976 697.263
1069.132 690.077
1107.717 678.785
1139.871 667.494
1172.026 657.228
1210.611 642.857
1242.765 630.539
1281.35 621.3
1313.505 611.035
1352.09 597.69
1384.244 588.452
1422.83 577.16
1454.984 563.815
1487.138 552.524
1525.722 539.179
1557.878 530.967
1596.463 519.675
1628.617 513.516
1667.203 503.251
1699.357 499.145
1737.942 495.038
1770.096 491.959
1802.251 488.879
1840.835 486.826
1872.99 484.773
1911.576 483.746
1943.73 481.694
1982.315 480.667
2014.468 480.667
2053.055 479.641
2085.209 478.613
2117.363 477.588
2155.948 476.561
2188.103 475.535
2226.688 474.508
2258.842 474.508
2297.428 473.482
2329.581 472.455
2361.736 471.429
2400.322 471.429
2432.476 472.455
2471.061 473.482
2503.215 475.535
2541.801 476.561
2573.955 475.535
2612.54 474.508
2644.694 473.482
2676.849 473.482
2715.434 472.455
2747.588 472.455
2786.174 471.429
2818.328 471.429
2856.913 471.429
2889.068 473.482
2927.653 475.535
2959.807 476.561
2991.96 477.588
3030.547 477.588
3062.701 476.561
3101.286 475.535
3133.441 475.535
3172.026 474.508
3204.18 473.482
3242.765 472.455
3274.92 472.455
3307.074 471.429
3345.659 470.402
3377.814 470.402
3416.399 469.376
3448.553 468.349
3487.138 468.349
3519.293 467.322
3557.878 467.322
3590.032 466.296
3622.186 465.269
3660.772 464.242
3692.926 463.216
3731.511 461.163
3763.666 459.11
3802.251 456.031
3834.405 453.978
3872.99 451.925
3905.145 449.871
3937.299 447.819
3975.884 445.766
4008.039 444.738
4046.624 443.713
4078.778 443.713
4117.363 442.686
4149.518 442.686
4188.103 441.66
4220.257 441.66
4252.412 440.633
4290.996 439.607
4323.151 439.607
4361.736 437.553
4393.891 437.553
4432.476 436.527
4464.63 436.527
4496.785 435.5
4535.37 435.5
4567.524 434.474
4606.109 434.474
4638.264 434.474
4676.849 434.474
4709.003 433.447
4747.588 433.447
4779.742 433.447
4811.897 433.447
4850.482 433.447
4882.637 433.447
4921.222 433.447
4953.376 432.421
4991.96 432.421
5024.116 432.421
5062.701 432.421
5094.855 432.421
5127.01 431.394
5165.595 431.394
5197.749 431.394
5236.334 430.367
5268.488 429.341
5307.074 428.315
5339.228 428.315
5377.814 427.288
5409.968 426.262
5442.121 426.262
5480.706 425.234
5512.862 424.209
5551.447 423.182
5583.601 423.182
5622.186 423.182
5654.341 423.182
5692.926 423.182
5725.08 423.182
5757.234 423.182
5795.819 423.182
5827.974 423.182
5866.559 423.182
5898.714 423.182
5937.299 423.182
5969.453 423.182
6008.039 423.182
6033.762 422.156
