200	200	0	0.604556	0.86774	0.947896
200	200	50	0.539204	0.831975	0.9355
200	250	0	0.570963	0.858355	0.946083
200	250	50	0.526966	0.837015	0.948948
250	250	0	0.694679	0.907164	0.951334
250	250	50	0.684428	0.909559	0.953023
250	250	100	0.607833	0.874572	0.949567
200	300	0	0.595365	0.857791	0.9359
200	300	50	0.534774	0.835301	0.946365
250	300	0	0.697367	0.910018	0.953942
250	300	50	0.686294	0.904396	0.953565
250	300	100	0.612602	0.880563	0.950767
300	300	0	0.767451	0.943909	0.960569
300	300	50	0.763177	0.943132	0.961095
300	300	100	0.722838	0.924636	0.95702
300	300	150	0.651497	0.896916	0.960814
200	350	0	0.575982	0.857612	0.945348
200	350	50	0.528489	0.836619	0.947212
250	350	0	0.694151	0.912349	0.952742
250	350	50	0.660443	0.900574	0.95516
250	350	100	0.615376	0.882603	0.95429
300	350	0	0.775405	0.939326	0.958226
300	350	50	0.754765	0.937401	0.95766
300	350	100	0.716024	0.926113	0.960173
300	350	150	0.628637	0.891414	0.95659
350	350	0	0.817522	0.95678	0.964344
350	350	50	0.804924	0.957613	0.966048
350	350	100	0.794678	0.949036	0.965652
350	350	150	0.747114	0.936127	0.966852
350	350	200	0.656289	0.903095	0.965246
200	400	0	0.557246	0.864844	0.944813
200	400	50	0.537429	0.835166	0.948755
250	400	0	0.696781	0.909989	0.952854
250	400	50	0.674235	0.907863	0.955073
250	400	100	0.588525	0.868672	0.950499
300	400	0	0.771765	0.936549	0.958421
300	400	50	0.755452	0.933313	0.958516
300	400	100	0.715501	0.923627	0.958779
300	400	150	0.635066	0.890949	0.960285
350	400	0	0.821968	0.95589	0.962971
350	400	50	0.806538	0.953562	0.963796
350	400	100	0.791741	0.950965	0.96303
350	400	150	0.742689	0.933339	0.964628
350	400	200	0.653502	0.901081	0.966107
400	400	0	0.855688	0.969879	0.969553
400	400	50	0.852151	0.968311	0.970815
400	400	100	0.843744	0.964838	0.96764
400	400	150	0.809498	0.952303	0.966979
400	400	200	0.762838	0.939431	0.966489
400	400	250	0.679203	0.913969	0.96887
200	450	0	0.574076	0.860729	0.946361
200	450	50	0.522906	0.830601	0.943273
250	450	0	0.683011	0.922828	0.956987
250	450	50	0.697424	0.900617	0.953798
250	450	100	0.594796	0.871134	0.95383
300	450	0	0.770167	0.938309	0.958851
300	450	50	0.762915	0.936723	0.963026
300	450	100	0.722326	0.922318	0.959898
300	450	150	0.647736	0.893519	0.960138
350	450	0	0.81335	0.954559	0.964868
350	450	50	0.818688	0.955917	0.965888
350	450	100	0.796969	0.946782	0.967484
350	450	150	0.740867	0.932804	0.963985
350	450	200	0.661824	0.898584	0.965047
400	450	0	0.852611	0.966975	0.968713
400	450	50	0.849156	0.970493	0.971352
400	450	100	0.838191	0.96424	0.968045
400	450	150	0.819259	0.956717	0.968955
400	450	200	0.769637	0.941058	0.969269
400	450	250	0.688276	0.911327	0.971258
450	450	0	0.881813	0.97629	0.97173
450	450	50	0.878257	0.974027	0.971748
450	450	100	0.867925	0.975065	0.973913
450	450	150	0.853852	0.968192	0.96964
450	450	200	0.829968	0.959861	0.969687
450	450	250	0.773892	0.947527	0.969851
450	450	300	0.681826	0.911263	0.971609
200	500	0	0.573777	0.858125	0.947945
200	500	50	0.537051	0.848725	0.946391
250	500	0	0.698758	0.907062	0.948394
250	500	50	0.670068	0.90041	0.952595
250	500	100	0.612012	0.872991	0.958399
300	500	0	0.762674	0.943575	0.958073
300	500	50	0.754301	0.932412	0.959213
300	500	100	0.709847	0.930403	0.964238
300	500	150	0.637411	0.889447	0.961293
350	500	0	0.808724	0.959613	0.966869
350	500	50	0.819082	0.957433	0.965806
350	500	100	0.793071	0.949034	0.965946
350	500	150	0.756568	0.940955	0.966077
350	500	200	0.66799	0.901447	0.963613
400	500	0	0.854765	0.972223	0.96827
400	500	50	0.844471	0.967378	0.966903
400	500	100	0.841829	0.965487	0.966348
400	500	150	0.809945	0.955273	0.966975
400	500	200	0.777304	0.945079	0.969134
400	500	250	0.69591	0.91354	0.970265
450	500	0	0.880595	0.974953	0.973548
450	500	50	0.871602	0.974681	0.971333
450	500	100	0.855297	0.970358	0.969779
450	500	150	0.854761	0.965953	0.970423
450	500	200	0.83276	0.959612	0.970722
450	500	250	0.781695	0.945533	0.972412
450	500	300	0.703204	0.913292	0.968635
500	500	0	0.895329	0.978389	0.972467
500	500	50	0.894904	0.980052	0.97454
500	500	100	0.88519	0.98043	0.975856
500	500	150	0.882347	0.97468	0.970935
500	500	200	0.866621	0.971607	0.972915
500	500	250	0.844298	0.963994	0.972084
500	500	300	0.786223	0.946522	0.973551
500	500	350	0.696705	0.914785	0.972544
200	550	0	0.591075	0.863499	0.950502
200	550	50	0.559674	0.842839	0.947071
250	550	0	0.697489	0.912312	0.956436
250	550	50	0.676257	0.911635	0.958677
250	550	100	0.593359	0.876612	0.955561
300	550	0	0.781608	0.935011	0.960508
300	550	50	0.76823	0.934718	0.958383
300	550	100	0.718118	0.925422	0.963064
300	550	150	0.640195	0.887221	0.956872
350	550	0	0.831431	0.95485	0.962882
350	550	50	0.811759	0.955959	0.964587
350	550	100	0.796126	0.949652	0.96411
350	550	150	0.74046	0.938082	0.964073
350	550	200	0.663575	0.899595	0.966152
400	550	0	0.843059	0.970807	0.96861
400	550	50	0.846835	0.965705	0.966744
400	550	100	0.833137	0.962237	0.968581
400	550	150	0.811724	0.959671	0.970485
400	550	200	0.770108	0.941837	0.97024
400	550	250	0.687594	0.905466	0.97124
450	550	0	0.878669	0.974291	0.96914
450	550	50	0.876772	0.975712	0.974355
450	550	100	0.875313	0.97092	0.971449
450	550	150	0.848049	0.968231	0.969923
450	550	200	0.82556	0.960838	0.972726
450	550	250	0.779585	0.95024	0.97276
450	550	300	0.698268	0.91392	0.971669
500	550	0	0.899091	0.980821	0.975533
500	550	50	0.891507	0.979141	0.973712
500	550	100	0.894301	0.976463	0.972547
500	550	150	0.875705	0.975216	0.975734
500	550	200	0.865829	0.971541	0.973532
500	550	250	0.847497	0.960795	0.971751
500	550	300	0.787694	0.949344	0.974496
500	550	350	0.700411	0.915816	0.972583
550	550	0	0.912788	0.982203	0.974051
550	550	50	0.911737	0.983755	0.97654
550	550	100	0.903507	0.981911	0.97486
550	550	150	0.901162	0.980705	0.977238
550	550	200	0.886753	0.977674	0.974235
550	550	250	0.871234	0.970716	0.973594
550	550	300	0.835003	0.966081	0.97436
550	550	350	0.789375	0.952193	0.976266
550	550	400	0.704899	0.920377	0.975415
200	600	0	0.589009	0.858368	0.946987
200	600	50	0.512663	0.837624	0.943433
250	600	0	0.686778	0.914113	0.956362
250	600	50	0.660185	0.90344	0.957139
250	600	100	0.618081	0.873284	0.954672
300	600	0	0.782336	0.939645	0.958239
300	600	50	0.751248	0.935521	0.960719
300	600	100	0.724852	0.930648	0.964075
300	600	150	0.64034	0.886905	0.960364
350	600	0	0.81323	0.956576	0.965988
350	600	50	0.812776	0.956678	0.967993
350	600	100	0.792931	0.945331	0.964211
350	600	150	0.746935	0.930923	0.963728
350	600	200	0.665284	0.898866	0.967945
400	600	0	0.853016	0.965362	0.967308
400	600	50	0.847602	0.963697	0.968379
400	600	100	0.832194	0.963779	0.970344
400	600	150	0.812945	0.956885	0.970914
400	600	200	0.773775	0.940028	0.969053
400	600	250	0.678706	0.909712	0.970134
450	600	0	0.878407	0.974798	0.972127
450	600	50	0.879546	0.9748	0.972267
450	600	100	0.87188	0.971821	0.971773
