    200.	    200.	.88120E+03	.10278E+04	.11663E+01
    200.	    250.	.46391E+03	.52274E+03	.11268E+01
    200.	    300.	.25823E+03	.29473E+03	.11414E+01
    200.	    350.	.15129E+03	.17338E+03	.11460E+01
    200.	    400.	.92315E+02	.11006E+03	.11922E+01
    200.	    450.	.58232E+02	.71020E+02	.12196E+01
    200.	    500.	.37758E+02	.46613E+02	.12345E+01
    200.	    550.	.25058E+02	.31215E+02	.12457E+01
    200.	    600.	.16962E+02	.21277E+02	.12544E+01
    200.	    650.	.11680E+02	.14738E+02	.12619E+01
    200.	    700.	.81627E+01	.10363E+02	.12695E+01
    200.	    750.	.57795E+01	.73706E+01	.12753E+01
    200.	    800.	.41394E+01	.53020E+01	.12809E+01
    200.	    850.	.29949E+01	.38530E+01	.12865E+01
    200.	    900.	.21866E+01	.28398E+01	.12987E+01
    200.	    950.	.16094E+01	.20956E+01	.13020E+01
    200.	   1000.	.11933E+01	.15616E+01	.13087E+01
    200.	   1050.	.89052E+00	.11698E+01	.13136E+01
    200.	   1100.	.66852E+00	.88099E+00	.13178E+01
    200.	   1150.	.50455E+00	.66740E+00	.13228E+01
    200.	   1200.	.38264E+00	.50725E+00	.13256E+01
    200.	   1250.	.29146E+00	.38761E+00	.13299E+01
    200.	   1300.	.22289E+00	.29756E+00	.13350E+01
    200.	   1350.	.17107E+00	.22902E+00	.13387E+01
    200.	   1400.	.13173E+00	.17700E+00	.13436E+01
    200.	   1450.	.10174E+00	.13721E+00	.13486E+01
    200.	   1500.	.78790E-01	.10663E+00	.13534E+01
    200.	   1550.	.61166E-01	.83077E-01	.13582E+01
    200.	   1600.	.47589E-01	.64855E-01	.13628E+01
    200.	   1650.	.37100E-01	.50724E-01	.13672E+01
    200.	   1700.	.28974E-01	.39740E-01	.13716E+01
    200.	   1750.	.22664E-01	.31183E-01	.13759E+01
    200.	   1800.	.17754E-01	.24507E-01	.13804E+01
    200.	   1850.	.13925E-01	.19287E-01	.13851E+01
    200.	   1900.	.10933E-01	.15194E-01	.13897E+01
    200.	   1950.	.85931E-02	.11982E-01	.13944E+01
    200.	   2000.	.67593E-02	.94550E-02	.13988E+01
    250.	    200.	.53470E+03	.66602E+03	.12456E+01
    251.	    250.	.28698E+03	.33851E+03	.11795E+01
    250.	    300.	.16620E+03	.18953E+03	.11404E+01
    250.	    350.	.99783E+02	.11440E+03	.11465E+01
    250.	    400.	.62119E+02	.71327E+02	.11482E+01
    250.	    450.	.39840E+02	.47358E+02	.11887E+01
    250.	    500.	.26196E+02	.31886E+02	.12172E+01
    250.	    550.	.17593E+02	.21703E+02	.12337E+01
    250.	    600.	.12031E+02	.14979E+02	.12451E+01
    250.	    650.	.83573E+01	.10483E+02	.12543E+01
    250.	    700.	.58858E+01	.74294E+01	.12623E+01
    250.	    750.	.41955E+01	.53253E+01	.12693E+01
    250.	    800.	.30227E+01	.38573E+01	.12761E+01
    250.	    850.	.21985E+01	.28183E+01	.12819E+01
    250.	    900.	.16126E+01	.20746E+01	.12865E+01
    250.	    950.	.11918E+01	.15474E+01	.12983E+01
    250.	   1000.	.88690E+00	.11551E+01	.13024E+01
    250.	   1050.	.66407E+00	.86879E+00	.13083E+01
    250.	   1100.	.49999E+00	.65645E+00	.13129E+01
    250.	   1150.	.37835E+00	.49858E+00	.13178E+01
    250.	   1200.	.28760E+00	.38024E+00	.13221E+01
    250.	   1250.	.21953E+00	.29125E+00	.13267E+01
    250.	   1300.	.16820E+00	.22351E+00	.13289E+01
    250.	   1350.	.12931E+00	.17244E+00	.13336E+01
    250.	   1400.	.99719E-01	.13337E+00	.13375E+01
    250.	   1450.	.77117E-01	.10349E+00	.13420E+01
    250.	   1500.	.59789E-01	.80508E-01	.13465E+01
    250.	   1550.	.46461E-01	.62765E-01	.13509E+01
    250.	   1600.	.36179E-01	.49041E-01	.13555E+01
    250.	   1650.	.28225E-01	.38383E-01	.13599E+01
    250.	   1700.	.22057E-01	.30088E-01	.13641E+01
    250.	   1750.	.17262E-01	.23618E-01	.13682E+01
    250.	   1800.	.13527E-01	.18561E-01	.13722E+01
    250.	   1850.	.10613E-01	.14606E-01	.13763E+01
    250.	   1900.	.83345E-02	.11508E-01	.13807E+01
    250.	   1950.	.65512E-02	.90734E-02	.13850E+01
    250.	   2000.	.51532E-02	.71587E-02	.13892E+01
    300.	    200.	.33445E+03	.43535E+03	.13017E+01
    300.	    250.	.18716E+03	.23340E+03	.12471E+01
    300.	    300.	.10939E+03	.13019E+03	.11901E+01
    300.	    350.	.67629E+02	.77956E+02	.11527E+01
    300.	    400.	.42852E+02	.49447E+02	.11539E+01
    300.	    450.	.27894E+02	.32167E+02	.11532E+01
    300.	    500.	.18573E+02	.22108E+02	.11903E+01
    300.	    550.	.12609E+02	.15356E+02	.12179E+01
    300.	    600.	.87030E+01	.10734E+02	.12334E+01
    300.	    650.	.60949E+01	.75923E+01	.12457E+01
    300.	    700.	.43230E+01	.54280E+01	.12556E+01
    300.	    750.	.31007E+01	.39181E+01	.12636E+01
    300.	    800.	.22462E+01	.28530E+01	.12701E+01
    300.	    850.	.16417E+01	.20967E+01	.12772E+01
    300.	    900.	.12094E+01	.15519E+01	.12832E+01
    300.	    950.	.89728E+00	.11567E+01	.12891E+01
    300.	   1000.	.67002E+00	.86930E+00	.12974E+01
    300.	   1050.	.50321E+00	.65615E+00	.13039E+01
    300.	   1100.	.37992E+00	.49695E+00	.13080E+01
    300.	   1150.	.28819E+00	.37833E+00	.13128E+01
