200	200	0.941529	5.6628e-05	0.00714774	0.0629632	0.192821	0.400387	0.542237	0.697781	0.76229	0.806323	0.8648	0.887469	0.895584	0.934386	0.923072	0.928859	0.942232	0.953466	0.961613	0.961008	0.969797	0.96754	0.968479	0.976613	0.980113	0.978383	0.985031	0.982291	0.985267	0.977518	0.984599	0.987118	0.989995	0.987802	0.991236	0.993004	0.991354	0.990918	0.989479	0.992017	0.994809	
200	250	0.952835	3.59488e-05	0.00700729	0.0633286	0.194646	0.372858	0.539001	0.697908	0.755029	0.827462	0.856168	0.873561	0.901784	0.931442	0.930607	0.944947	0.954492	0.950833	0.965619	0.966218	0.968673	0.973487	0.978951	0.977413	0.976413	0.980667	0.981424	0.986895	0.982368	0.988572	0.987189	0.983622	0.987696	0.988091	0.986649	0.989253	0.988718	0.991606	0.993023	0.992595	0.99302	
250	250	0.951385	3.92902e-05	0.00658611	0.0663461	0.193639	0.376816	0.566185	0.692048	0.762255	0.8215	0.856365	0.890424	0.896847	0.92415	0.93568	0.935426	0.946376	0.957706	0.964006	0.964336	0.966528	0.973073	0.973571	0.974297	0.976325	0.977459	0.97954	0.979383	0.986577	0.987581	0.98666	0.992047	0.989737	0.986867	0.992092	0.989065	0.985533	0.990707	0.989871	0.992684	0.987501	
200	300	0.958578	2.5284e-05	0.00539669	0.0612001	0.184141	0.37335	0.558343	0.678665	0.755111	0.821997	0.853544	0.89123	0.909124	0.921568	0.930082	0.948324	0.949902	0.957705	0.962072	0.962696	0.962915	0.970179	0.977733	0.975026	0.978651	0.977349	0.983777	0.981714	0.981477	0.982047	0.987126	0.986848	0.984717	0.985498	0.9895	0.991634	0.991979	0.991033	0.989388	0.99339	0.99221	
250	300	0.959115	2.40989e-05	0.00557052	0.057729	0.196745	0.383608	0.55298	0.684001	0.756619	0.813013	0.871105	0.893152	0.910619	0.915796	0.930941	0.9355	0.951088	0.957373	0.953457	0.965361	0.967293	0.967268	0.97713	0.975348	0.975612	0.97955	0.981449	0.986058	0.983331	0.986405	0.984286	0.983718	0.988047	0.985902	0.990637	0.989671	0.98899	0.990615	0.992388	0.990622	0.993123	
300	300	0.958168	2.55139e-05	0.00593833	0.0608736	0.188468	0.391432	0.562841	0.68036	0.747709	0.804836	0.85715	0.88891	0.901804	0.927261	0.930074	0.940161	0.950868	0.952109	0.961089	0.960864	0.971167	0.963599	0.972666	0.973958	0.980967	0.97997	0.983279	0.978759	0.984714	0.990848	0.984036	0.986065	0.988662	0.987866	0.989218	0.994272	0.990356	0.991215	0.995241	0.99154	0.992948	
200	350	0.962438	1.71007e-05	0.00471012	0.0546951	0.191591	0.369889	0.546141	0.668252	0.762968	0.823436	0.854591	0.886526	0.89437	0.91632	0.932814	0.944043	0.946464	0.955354	0.958855	0.964914	0.969348	0.969838	0.973106	0.97551	0.981045	0.97482	0.981104	0.981543	0.986117	0.98441	0.987391	0.986829	0.988932	0.987779	0.987822	0.99236	0.992157	0.991648	0.990547	0.995161	0.990533	
250	350	0.963031	1.67802e-05	0.00455633	0.0526696	0.192233	0.366472	0.538479	0.680362	0.757687	0.818627	0.846891	0.889872	0.900844	0.922055	0.934268	0.942709	0.94476	0.951488	0.957919	0.966241	0.973235	0.971925	0.972698	0.970295	0.981779	0.981032	0.980561	0.98527	0.984713	0.986062	0.982658	0.987298	0.988185	0.98809	0.987404	0.989151	0.989982	0.989947	0.990067	0.989638	0.992347	
300	350	0.963935	1.67344e-05	0.00493165	0.0515642	0.188161	0.374837	0.556782	0.684438	0.767302	0.808193	0.85602	0.881058	0.907927	0.920599	0.935501	0.946223	0.948501	0.956592	0.960675	0.966505	0.967714	0.975812	0.97646	0.974647	0.97724	0.97993	0.987004	0.982906	0.985233	0.985342	0.98814	0.987062	0.987389	0.991248	0.992411	0.990262	0.988468	0.990931	0.98769	0.991584	0.994268	
350	350	0.962671	1.73592e-05	0.00515264	0.0562746	0.194848	0.375443	0.547188	0.685065	0.760523	0.824007	0.865502	0.887305	0.904921	0.921071	0.933927	0.942859	0.94826	0.958344	0.957593	0.967688	0.971688	0.972683	0.97359	0.975087	0.977751	0.979104	0.982314	0.985507	0.983152	0.987865	0.987525	0.984129	0.987058	0.988503	0.989716	0.990437	0.992051	0.991166	0.990469	0.992668	0.99148	
200	400	0.966494	1.06592e-05	0.00404267	0.0479043	0.177587	0.37861	0.540154	0.687349	0.767865	0.815029	0.862609	0.876752	0.907525	0.917916	0.92824	0.945257	0.954408	0.951748	0.968657	0.96203	0.968581	0.971415	0.972852	0.974028	0.977014	0.978125	0.983026	0.979684	0.983842	0.983031	0.986031	0.987276	0.98447	0.986492	0.988391	0.988702	0.988684	0.991281	0.991758	0.990514	0.993828	
250	400	0.965874	1.177e-05	0.00431944	0.0491247	0.187371	0.36247	0.543659	0.67244	0.75426	0.821452	0.864841	0.886797	0.909406	0.923372	0.93804	0.936393	0.952027	0.95592	0.960141	0.960062	0.969246	0.966462	0.974355	0.968659	0.976936	0.979488	0.982242	0.985868	0.985233	0.983441	0.987721	0.985326	0.985866	0.988627	0.991582	0.99033	0.990405	0.989956	0.993907	0.993176	0.989931	
300	400	0.965997	1.07654e-05	0.00421943	0.0489388	0.178963	0.371011	0.548985	0.677265	0.756923	0.8142	0.847195	0.874741	0.909858	0.927978	0.933288	0.936007	0.953332	0.946441	0.956864	0.963033	0.964947	0.970591	0.97209	0.975878	0.979121	0.979424	0.983327	0.982416	0.983733	0.98445	0.983312	0.988122	0.986757	0.989136	0.987537	0.989341	0.991864	0.98906	0.992162	0.991232	0.992273	
