    200.	    200.	.28920E+04	.37662E+04	.13023E+01
    200.	    250.	.94610E+03	.12621E+04	.13340E+01
    200.	    300.	.36851E+03	.52326E+03	.14199E+01
    200.	    350.	.16237E+03	.23584E+03	.14524E+01
    200.	    400.	.78437E+02	.12193E+03	.15545E+01
    200.	    450.	.40689E+02	.65519E+02	.16103E+01
    200.	    500.	.22342E+02	.36572E+02	.16369E+01
    200.	    550.	.12849E+02	.21226E+02	.16519E+01
    200.	    600.	.76793E+01	.12748E+02	.16601E+01
    200.	    650.	.47401E+01	.78863E+01	.16637E+01
    200.	    700.	.30074E+01	.50036E+01	.16638E+01
    200.	    750.	.19535E+01	.32461E+01	.16617E+01
    200.	    800.	.12952E+01	.21472E+01	.16578E+01
    200.	    850.	.87415E+00	.14448E+01	.16528E+01
    200.	    900.	.59931E+00	.98698E+00	.16469E+01
    200.	    950.	.41661E+00	.68334E+00	.16402E+01
    200.	   1000.	.29319E+00	.47881E+00	.16331E+01
    200.	   1050.	.20861E+00	.33912E+00	.16256E+01
    200.	   1100.	.14990E+00	.24253E+00	.16180E+01
    200.	   1150.	.10867E+00	.17497E+00	.16101E+01
    200.	   1200.	.79410E-01	.12723E+00	.16022E+01
    200.	   1250.	.58450E-01	.93188E-01	.15943E+01
    200.	   1300.	.43304E-01	.68700E-01	.15865E+01
    200.	   1350.	.32275E-01	.50950E-01	.15786E+01
    200.	   1400.	.24186E-01	.37993E-01	.15709E+01
    200.	   1450.	.18214E-01	.28473E-01	.15633E+01
    200.	   1500.	.13779E-01	.21436E-01	.15557E+01
    200.	   1550.	.10467E-01	.16205E-01	.15483E+01
    200.	   1600.	.79806E-02	.12298E-01	.15410E+01
    200.	   1650.	.61061E-02	.93660E-02	.15339E+01
    200.	   1700.	.46866E-02	.71558E-02	.15269E+01
    200.	   1750.	.36073E-02	.54831E-02	.15200E+01
    200.	   1800.	.27839E-02	.42127E-02	.15133E+01
    200.	   1850.	.21535E-02	.32445E-02	.15066E+01
    200.	   1900.	.16694E-02	.25044E-02	.15002E+01
    200.	   1950.	.12967E-02	.19370E-02	.14938E+01
    200.	   2000.	.10089E-02	.15008E-02	.14875E+01
    250.	    200.	.28900E+04	.39959E+04	.13827E+01
    251.	    250.	.94151E+03	.12490E+04	.13266E+01
    250.	    300.	.36503E+03	.48726E+03	.13349E+01
    250.	    350.	.16006E+03	.22488E+03	.14050E+01
    250.	    400.	.76963E+02	.11032E+03	.14334E+01
    250.	    450.	.39757E+02	.60931E+02	.15326E+01
    250.	    500.	.21751E+02	.34557E+02	.15888E+01
    250.	    550.	.12472E+02	.20175E+02	.16177E+01
    250.	    600.	.74354E+01	.12159E+02	.16353E+01
    250.	    650.	.45811E+01	.75401E+01	.16459E+01
    250.	    700.	.29027E+01	.47944E+01	.16517E+01
    250.	    750.	.18841E+01	.31152E+01	.16535E+01
    250.	    800.	.12486E+01	.20636E+01	.16527E+01
    250.	    850.	.84270E+00	.13904E+01	.16499E+01
    250.	    900.	.57789E+00	.95099E+00	.16456E+01
    250.	    950.	.40191E+00	.65925E+00	.16403E+01
    250.	   1000.	.28302E+00	.46249E+00	.16341E+01
    250.	   1050.	.20153E+00	.32795E+00	.16273E+01
    250.	   1100.	.14494E+00	.23480E+00	.16200E+01
    250.	   1150.	.10517E+00	.16958E+00	.16124E+01
    250.	   1200.	.76933E-01	.12345E+00	.16046E+01
    250.	   1250.	.56685E-01	.90508E-01	.15967E+01
    250.	   1300.	.42040E-01	.66791E-01	.15887E+01
    250.	   1350.	.31365E-01	.49581E-01	.15808E+01
    250.	   1400.	.23528E-01	.37006E-01	.15728E+01
    250.	   1450.	.17736E-01	.27757E-01	.15650E+01
    250.	   1500.	.13430E-01	.20914E-01	.15572E+01
    250.	   1550.	.10212E-01	.15823E-01	.15495E+01
    250.	   1600.	.77935E-02	.12017E-01	.15420E+01
    250.	   1650.	.59682E-02	.91587E-02	.15346E+01
    250.	   1700.	.45846E-02	.70021E-02	.15273E+01
    250.	   1750.	.35318E-02	.53689E-02	.15202E+01
    250.	   1800.	.27277E-02	.41275E-02	.15132E+01
    250.	   1850.	.21116E-02	.31808E-02	.15063E+01
    250.	   1900.	.16382E-02	.24566E-02	.14996E+01
    250.	   1950.	.12733E-02	.19010E-02	.14930E+01
    250.	   2000.	.99138E-03	.14737E-02	.14865E+01
    300.	    200.	.28945E+04	.40684E+04	.14056E+01
    300.	    250.	.94060E+03	.13193E+04	.14026E+01
    300.	    300.	.36335E+03	.48892E+03	.13456E+01
    300.	    350.	.15868E+03	.21247E+03	.13390E+01
    300.	    400.	.75971E+02	.10603E+03	.13957E+01
    300.	    450.	.39076E+02	.55454E+02	.14191E+01
    300.	    500.	.21292E+02	.32241E+02	.15142E+01
    300.	    550.	.12163E+02	.19089E+02	.15693E+01
    300.	    600.	.72283E+01	.11562E+02	.15996E+01
    300.	    650.	.44414E+01	.71915E+01	.16192E+01
    300.	    700.	.28080E+01	.45819E+01	.16317E+01
    300.	    750.	.18194E+01	.29826E+01	.16393E+01
    300.	    800.	.12043E+01	.19783E+01	.16428E+01
    300.	    850.	.81209E+00	.13345E+01	.16433E+01
    300.	    900.	.55664E+00	.91382E+00	.16417E+01
    300.	    950.	.38707E+00	.63414E+00	.16383E+01
    300.	   1000.	.27261E+00	.44534E+00	.16337E+01
    300.	   1050.	.19418E+00	.31613E+00	.16280E+01
    300.	   1100.	.13972E+00	.22658E+00	.16216E+01
    300.	   1150.	.10145E+00	.16381E+00	.16146E+01
    300.	   1200.	.74269E-01	.11937E+00	.16072E+01
    300.	   1250.	.54768E-01	.87605E-01	.15996E+01
    300.	   1300.	.40655E-01	.64712E-01	.15917E+01
    300.	   1350.	.30360E-01	.48085E-01	.15838E+01
    300.	   1400.	.22796E-01	.35923E-01	.15758E+01
    300.	   1450.	.17201E-01	.26970E-01	.15679E+01
    300.	   1500.	.13038E-01	.20339E-01	.15600E+01
    300.	   1550.	.99230E-02	.15402E-01	.15521E+01
    300.	   1600.	.75804E-02	.11707E-01	.15444E+01
    300.	   1650.	.58104E-02	.89290E-02	.15367E+01
    300.	   1700.	.44675E-02	.68318E-02	.15292E+01
    300.	   1750.	.34446E-02	.52422E-02	.15218E+01
    300.	   1800.	.26627E-02	.40329E-02	.15146E+01
    300.	   1850.	.20630E-02	.31100E-02	.15075E+01
    300.	   1900.	.16017E-02	.24035E-02	.15006E+01
    300.	   1950.	.12459E-02	.18611E-02	.14938E+01
    300.	   2000.	.97081E-03	.14437E-02	.14871E+01
    350.	    200.	.29021E+04	.41134E+04	.14174E+01
    350.	    250.	.94170E+03	.13408E+04	.14238E+01
    350.	    300.	.36291E+03	.51455E+03	.14178E+01
    351.	    350.	.15797E+03	.21501E+03	.13611E+01
    350.	    400.	.75358E+02	.10133E+03	.13446E+01
    350.	    450.	.38609E+02	.53679E+02	.13903E+01
    350.	    500.	.20953E+02	.29521E+02	.14089E+01
    350.	    550.	.11924E+02	.17876E+02	.14992E+01
    350.	    600.	.70602E+01	.10961E+02	.15524E+01
    350.	    650.	.43239E+01	.68457E+01	.15832E+01
    350.	    700.	.27259E+01	.43725E+01	.16041E+01
    350.	    750.	.17619E+01	.28511E+01	.16182E+01
    350.	    800.	.11639E+01	.18939E+01	.16272E+01
    350.	    850.	.78363E+00	.12789E+01	.16321E+01
    350.	    900.	.53651E+00	.87658E+00	.16339E+01
    350.	    950.	.37277E+00	.60886E+00	.16333E+01
    350.	   1000.	.26241E+00	.42796E+00	.16309E+01
    350.	   1050.	.18688E+00	.30404E+00	.16269E+01
    350.	   1100.	.13448E+00	.21811E+00	.16219E+01
    350.	   1150.	.97673E-01	.15784E+00	.16160E+01
    350.	   1200.	.71531E-01	.11512E+00	.16093E+01
    350.	   1250.	.52779E-01	.84564E-01	.16022E+01
    350.	   1300.	.39205E-01	.62524E-01	.15948E+01
    350.	   1350.	.29300E-01	.46501E-01	.15871E+01
    350.	   1400.	.22018E-01	.34772E-01	.15793E+01
    350.	   1450.	.16628E-01	.26129E-01	.15713E+01
    350.	   1500.	.12615E-01	.19722E-01	.15634E+01
    350.	   1550.	.96099E-02	.14948E-01	.15554E+01
    350.	   1600.	.73480E-02	.11372E-01	.15476E+01
    350.	   1650.	.56376E-02	.86806E-02	.15398E+01
    350.	   1700.	.43386E-02	.66472E-02	.15321E+01
    350.	   1750.	.33482E-02	.51045E-02	.15245E+01
    350.	   1800.	.25905E-02	.39300E-02	.15171E+01
    350.	   1850.	.20088E-02	.30329E-02	.15098E+01
    350.	   1900.	.15610E-02	.23456E-02	.15026E+01
    350.	   1950.	.12153E-02	.18175E-02	.14956E+01
    350.	   2000.	.94768E-03	.14108E-02	.14887E+01
    400.	    200.	.29106E+04	.41512E+04	.14262E+01
    400.	    250.	.94392E+03	.13580E+04	.14387E+01
    400.	    300.	.36322E+03	.52296E+03	.14398E+01
    400.	    350.	.15775E+03	.22555E+03	.14297E+01
    400.	    400.	.75026E+02	.10309E+03	.13741E+01
    400.	    450.	.38311E+02	.51761E+02	.13511E+01
    400.	    500.	.20716E+02	.28750E+02	.13878E+01
    400.	    550.	.11745E+02	.16465E+02	.14019E+01
    400.	    600.	.69288E+01	.10304E+02	.14871E+01
    400.	    650.	.42286E+01	.65036E+01	.15380E+01
    400.	    700.	.26571E+01	.41682E+01	.15687E+01
    400.	    750.	.17124E+01	.27233E+01	.15903E+01
    400.	    800.	.11283E+01	.18118E+01	.16057E+01
    400.	    850.	.75804E+00	.12247E+01	.16156E+01
    400.	    900.	.51806E+00	.84014E+00	.16217E+01
    400.	    950.	.35946E+00	.58396E+00	.16246E+01
    400.	   1000.	.25277E+00	.41075E+00	.16250E+01
    400.	   1050.	.17989E+00	.29203E+00	.16234E+01
    400.	   1100.	.12939E+00	.20963E+00	.16202E+01
    400.	   1150.	.93957E-01	.15181E+00	.16157E+01
    400.	   1200.	.68812E-01	.11081E+00	.16103E+01
    400.	   1250.	.50784E-01	.81463E-01	.16041E+01
    400.	   1300.	.37737E-01	.60279E-01	.15973E+01
    400.	   1350.	.28217E-01	.44868E-01	.15901E+01
    400.	   1400.	.21217E-01	.33578E-01	.15826E+01
    400.	   1450.	.16035E-01	.25253E-01	.15749E+01
    400.	   1500.	.12174E-01	.19077E-01	.15671E+01
    400.	   1550.	.92814E-02	.14471E-01	.15592E+01
    400.	   1600.	.71028E-02	.11018E-01	.15513E+01
    400.	   1650.	.54541E-02	.84179E-02	.15434E+01
    400.	   1700.	.42011E-02	.64512E-02	.15356E+01
    400.	   1750.	.32450E-02	.49580E-02	.15279E+01
    400.	   1800.	.25129E-02	.38203E-02	.15203E+01
    400.	   1850.	.19503E-02	.29505E-02	.15128E+01
    400.	   1900.	.15169E-02	.22836E-02	.15055E+01
    400.	   1950.	.11819E-02	.17708E-02	.14982E+01
    400.	   2000.	.92244E-03	.13754E-02	.14911E+01
    450.	    200.	.29193E+04	.41780E+04	.14312E+01
    450.	    250.	.94668E+03	.13716E+04	.14489E+01
    450.	    300.	.36399E+03	.52924E+03	.14540E+01
    450.	    350.	.15785E+03	.22881E+03	.14496E+01
    450.	    400.	.74909E+02	.10784E+03	.14396E+01
    451.	    450.	.38143E+02	.52844E+02	.13854E+01
    450.	    500.	.20562E+02	.27920E+02	.13578E+01
    450.	    550.	.11618E+02	.16117E+02	.13872E+01
    450.	    600.	.68298E+01	.95438E+01	.13974E+01
    450.	    650.	.41535E+01	.61371E+01	.14776E+01
    450.	    700.	.26011E+01	.39690E+01	.15259E+01
    450.	    750.	.16710E+01	.26002E+01	.15560E+01
    450.	    800.	.10978E+01	.17322E+01	.15779E+01
    450.	    850.	.73561E+00	.11725E+01	.15940E+01
    450.	    900.	.50160E+00	.80496E+00	.16048E+01
    450.	    950.	.34736E+00	.55987E+00	.16118E+01
    450.	   1000.	.24389E+00	.39402E+00	.16156E+01
    450.	   1050.	.17335E+00	.28028E+00	.16169E+01
    450.	   1100.	.12457E+00	.20131E+00	.16160E+01
    450.	   1150.	.90400E-01	.14586E+00	.16135E+01
    450.	   1200.	.66181E-01	.10653E+00	.16096E+01
    450.	   1250.	.48834E-01	.78363E-01	.16047E+01
    450.	   1300.	.36290E-01	.58023E-01	.15989E+01
    450.	   1350.	.27140E-01	.43219E-01	.15924E+01
    450.	   1400.	.20414E-01	.32367E-01	.15855E+01
    450.	   1450.	.15435E-01	.24360E-01	.15782E+01
    450.	   1500.	.11726E-01	.18417E-01	.15706E+01
    450.	   1550.	.89453E-02	.13981E-01	.15629E+01
    450.	   1600.	.68505E-02	.10653E-01	.15551E+01
    450.	   1650.	.52644E-02	.81454E-02	.15473E+01
    450.	   1700.	.40582E-02	.62473E-02	.15394E+01
    450.	   1750.	.31372E-02	.48051E-02	.15317E+01
    450.	   1800.	.24314E-02	.37053E-02	.15239E+01
    450.	   1850.	.18887E-02	.28639E-02	.15163E+01
    450.	   1900.	.14702E-02	.22182E-02	.15088E+01
    450.	   1950.	.11465E-02	.17214E-02	.15014E+01
    450.	   2000.	.89554E-03	.13381E-02	.14941E+01
    500.	    200.	.29276E+04	.41942E+04	.14327E+01
    500.	    250.	.94964E+03	.13799E+04	.14531E+01
