200	200	0	0.555635	0.974406	0.981366	0.742398	0.943793
200	200	50	0.523006	0.961551	0.979042	0.680662	0.935787
200	250	0	0.569947	0.9845	0.985843	0.811202	0.953606
200	250	50	0.567561	0.979257	0.983799	0.778656	0.944006
250	250	0	0.676479	0.991006	0.986381	0.82067	0.949393
250	250	50	0.674663	0.99469	0.983669	0.821521	0.950887
250	250	100	0.608116	0.976491	0.986263	0.755253	0.949003
200	300	0	0.624306	0.995924	0.99231	0.936539	0.96195
200	300	50	0.573196	0.992223	0.990605	0.912528	0.953215
250	300	0	0.696289	0.996486	0.987571	0.883271	0.95517
250	300	50	0.686221	0.995869	0.991536	0.890088	0.954118
250	300	100	0.595364	0.989795	0.989875	0.828668	0.956402
300	300	0	0.763698	0.996366	0.989829	0.882759	0.959214
300	300	50	0.769404	0.996615	0.990714	0.882427	0.956922
300	300	100	0.743995	0.994339	0.99091	0.834023	0.958649
300	300	150	0.653611	0.987677	0.988128	0.79035	0.951834
200	350	0	0.623098	0.99913	0.994234	0.956965	0.9625
200	350	50	0.576621	0.997412	0.993336	0.953351	0.960463
250	350	0	0.683648	0.9994	0.994162	0.95941	0.964914
250	350	50	0.685436	0.999084	0.995228	0.961818	0.96847
250	350	100	0.626681	0.996392	0.995215	0.932785	0.961494
300	350	0	0.766306	0.998343	0.992717	0.91386	0.952561
300	350	50	0.766977	0.999237	0.992198	0.91512	0.96621
300	350	100	0.727836	0.997359	0.9921	0.904245	0.967351
300	350	150	0.642305	0.99418	0.992289	0.849625	0.96242
350	350	0	0.811789	0.998835	0.99103	0.921025	0.963749
350	350	50	0.818194	0.998737	0.991366	0.921249	0.961663
350	350	100	0.780264	0.999207	0.992273	0.899173	0.96384
350	350	150	0.746578	0.996134	0.992401	0.877904	0.965046
350	350	200	0.665005	0.99032	0.991245	0.821917	0.963599
200	400	0	0.643252	0.999356	0.995585	0.964905	0.964814
200	400	50	0.595103	0.998182	0.992552	0.954041	0.962655
250	400	0	0.709186	0.999623	0.996792	0.978218	0.968458
250	400	50	0.68969	0.999373	0.997072	0.97633	0.967167
250	400	100	0.632246	0.998711	0.996201	0.957297	0.963257
300	400	0	0.789635	0.998566	0.9963	0.975685	0.965592
300	400	50	0.765584	0.999026	0.996232	0.974564	0.964188
300	400	100	0.759638	0.998417	0.995975	0.969515	0.966879
300	400	150	0.664357	0.998455	0.996969	0.954543	0.966176
350	400	0	0.825702	0.999673	0.994886	0.94318	0.966235
350	400	50	0.819557	0.999238	0.995391	0.936694	0.957621
350	400	100	0.781934	0.998318	0.994702	0.928635	0.969875
350	400	150	0.746666	0.995547	0.995537	0.91404	0.961978
350	400	200	0.676698	0.992204	0.994986	0.866753	0.966401
400	400	0	0.84379	0.999163	0.993947	0.942185	0.969473
400	400	50	0.853704	0.999607	0.99435	0.932786	0.966147
400	400	100	0.82466	0.999302	0.994757	0.925282	0.966474
400	400	150	0.83006	0.998001	0.992841	0.914711	0.963367
400	400	200	0.755113	0.997438	0.99448	0.901381	0.967526
400	400	250	0.656936	0.994062	0.994678	0.812078	0.962578
200	450	0	0.670912	0.997628	0.993926	0.968999	0.965847
200	450	50	0.638628	0.999523	0.994005	0.959399	0.96725
