200	200	0.9248	8.8353e-05	0.00829244	0.063662	0.22608	0.410009	0.550151	0.673827	0.765673	0.825234	0.863579	0.878469	0.912148	0.928621	0.943379	0.948477	0.947225	0.946279	0.968354	0.97071	0.979601	0.971934	0.977533	0.976874	0.972573	0.983772	0.987319	0.982529	0.990803	0.981573	0.991007	0.99136	0.988976	0.988961	0.986646	0.988717	0.990897	0.984616	0.996562	0.993469	0.982386	
200	250	0.938558	7.01801e-05	0.00836065	0.0654273	0.22332	0.394911	0.579087	0.679167	0.763411	0.810664	0.859445	0.861859	0.909048	0.906609	0.931917	0.940755	0.951018	0.95492	0.953657	0.957946	0.971292	0.965774	0.978675	0.970685	0.979514	0.979667	0.982572	0.987544	0.990524	0.983024	0.982171	0.99265	0.989769	0.990943	0.988755	0.988521	0.989954	0.991385	0.992929	0.993904	0.993729	
250	250	0.939284	6.22586e-05	0.00801484	0.0638315	0.19119	0.383286	0.526143	0.671361	0.740549	0.828716	0.859189	0.870083	0.913323	0.922787	0.919377	0.937017	0.950326	0.961462	0.96847	0.954855	0.968069	0.955613	0.974744	0.976104	0.972937	0.972674	0.982296	0.982232	0.988918	0.987998	0.982954	0.987369	0.988899	0.987707	0.991498	0.989717	0.991083	0.993741	0.992525	0.987793	0.988533	
200	300	0.943099	4.73093e-05	0.00742119	0.0636229	0.182012	0.385309	0.539769	0.698277	0.754569	0.823386	0.850862	0.892578	0.910708	0.931661	0.940524	0.951621	0.938654	0.959814	0.959611	0.965684	0.975037	0.969851	0.977068	0.982866	0.971412	0.974196	0.97807	0.978801	0.982891	0.982811	0.98749	0.985707	0.976651	0.98562	0.988755	0.982209	0.9844	0.994456	0.991023	0.991424	0.992587	
250	300	0.945713	5.01707e-05	0.00694868	0.064982	0.200275	0.374866	0.548349	0.671724	0.751617	0.822617	0.862515	0.883789	0.909077	0.908108	0.937534	0.939991	0.949135	0.946876	0.968933	0.966324	0.970676	0.966438	0.977843	0.972857	0.967081	0.983529	0.986577	0.982497	0.985203	0.986611	0.980289	0.984148	0.985737	0.990319	0.994253	0.993004	0.987791	0.989167	0.993247	0.987995	0.994029	
300	300	0.945882	5.00824e-05	0.00697886	0.0637644	0.18958	0.363974	0.557402	0.682014	0.749824	0.806353	0.870367	0.889366	0.895167	0.930609	0.932313	0.931911	0.953476	0.953171	0.969959	0.970065	0.970406	0.971	0.971407	0.977801	0.978536	0.983286	0.986352	0.976614	0.986938	0.982331	0.984722	0.988346	0.985688	0.993821	0.991927	0.990369	0.990626	0.99289	0.994571	0.993083	0.997159	
200	350	0.948807	3.6406e-05	0.00696701	0.0666392	0.220028	0.389416	0.538842	0.69167	0.749207	0.821522	0.851797	0.881731	0.907443	0.924072	0.930815	0.941752	0.948923	0.953873	0.943971	0.962745	0.956593	0.968683	0.964489	0.973969	0.975427	0.974388	0.977569	0.975571	0.983936	0.982566	0.985379	0.987039	0.989645	0.979822	0.987765	0.98698	0.992285	0.990541	0.992136	0.994474	0.991582	
250	350	0.952183	3.9886e-05	0.00659249	0.0538075	0.193184	0.382704	0.566734	0.676458	0.760666	0.817957	0.86107	0.883932	0.910898	0.926457	0.929406	0.945588	0.949965	0.943333	0.956104	0.966843	0.976968	0.972248	0.973202	0.98031	0.984107	0.980839	0.977065	0.986108	0.981919	0.982655	0.988014	0.989983	0.984348	0.988448	0.986873	0.991804	0.991932	0.995543	0.993886	0.988556	0.991338	
300	350	0.951338	3.7681e-05	0.00669307	0.0598181	0.195652	0.362393	0.555794	0.67937	0.765172	0.830442	0.864311	0.881972	0.907193	0.923335	0.925178	0.941908	0.953723	0.955447	0.959434	0.964728	0.96939	0.962968	0.974381	0.97458	0.976873	0.976995	0.982982	0.988239	0.979127	0.989679	0.983875	0.982966	0.983572	0.991898	0.985537	0.994506	0.992513	0.993409	0.989214	0.993876	0.990199	
350	350	0.953026	3.3195e-05	0.00624397	0.0593693	0.199767	0.384811	0.558079	0.676329	0.77406	0.817852	0.882866	0.880707	0.891147	0.930333	0.932831	0.946274	0.934582	0.954966	0.959413	0.966671	0.974066	0.970801	0.979659	0.972414	0.982477	0.984926	0.987297	0.977467	0.987682	0.982735	0.98382	0.98503	0.992694	0.99077	0.986942	0.985883	0.992801	0.994483	0.98986	0.991873	0.991554	
200	400	0.957668	2.87995e-05	0.00623324	0.0620172	0.203705	0.367895	0.559489	0.669418	0.76452	0.82853	0.860296	0.876476	0.910079	0.920124	0.929313	0.947532	0.954716	0.953618	0.958763	0.965457	0.96772	0.972341	0.975206	0.976407	0.979829	0.977086	0.985569	0.988293	0.983914	0.987246	0.984748	0.982474	0.989036	0.982298	0.989991	0.98886	0.993666	0.99036	0.990396	0.992697	0.993705	
250	400	0.957132	2.68513e-05	0.0058529	0.0586857	0.185816	0.366385	0.549309	0.675378	0.759775	0.822667	0.866825	0.87832	0.895013	0.924869	0.928205	0.948797	0.943118	0.948935	0.957331	0.961332	0.967679	0.972405	0.97197	0.973047	0.980418	0.980005	0.981571	0.982438	0.980977	0.987222	0.98387	0.990137	0.991826	0.982796	0.990696	0.987274	0.986116	0.989	0.991267	0.993255	0.994592	
300	400	0.956807	2.96163e-05	0.00587186	0.0545341	0.179094	0.383062	0.549458	0.667201	0.746423	0.817991	0.853186	0.880365	0.905829	0.925508	0.939754	0.944804	0.942058	0.957721	0.948586	0.976625	0.969542	0.97519	0.973148	0.975729	0.974806	0.976837	0.981213	0.985637	0.980707	0.982019	0.988194	0.990719	0.991668	0.98969	0.987689	0.989173	0.98815	0.992429	0.988926	0.991683	0.992209	
350	400	0.955492	2.76381e-05	0.00566999	0.0610871	0.190071	0.382211	0.58197	0.672276	0.765506	0.81714	0.849905	0.88965	0.908908	0.921364	0.924128	0.944904	0.942714	0.957264	0.965557	0.956724	0.964759	0.973876	0.974265	0.975196	0.968189	0.98397	0.984072	0.97789	0.980581	0.986152	0.986271	0.987891	0.988493	0.988432	0.98883	0.988401	0.990813	0.988763	0.99184	0.98978	0.993147	
400	400	0.956626	2.81182e-05	0.00637502	0.063752	0.201618	0.387182	0.568702	0.673258	0.763059	0.821083	0.875217	0.881639	0.913911	0.925674	0.926389	0.947934	0.950065	0.957906	0.957745	0.955693	0.968078	0.977513	0.972701	0.975268	0.977835	0.977267	0.978972	0.984908	0.985785	0.985476	0.985769	0.990947	0.989392	0.985045	0.986232	0.992843	0.992489	0.994883	0.993732	0.991874	0.993309	
200	450	0.962174	2.02183e-05	0.00492089	0.0564739	0.191679	0.378484	0.533056	0.666975	0.768476	0.824703	0.867168	0.891412	0.899879	0.923979	0.935194	0.937217	0.947047	0.958797	0.957893	0.965946	0.960551	0.9768	0.976493	0.980679	0.975366	0.976422	0.984841	0.984333	0.988369	0.985012	0.988518	0.986239	0.985536	0.992194	0.99299	0.994555	0.989796	0.990941	0.990644	0.99309	0.993563	
250	450	0.961187	1.93393e-05	0.00544312	0.0566694	0.182659	0.369986	0.568514	0.680583	0.752987	0.809585	0.852514	0.881736	0.902522	0.921507	0.936271	0.943439	0.95259	0.956184	0.960533	0.969132	0.969038	0.975336	0.972697	0.976225	0.978801	0.976524	0.979814	0.979015	0.978295	0.987708	0.984465	0.982991	0.987007	0.987712	0.989569	0.989684	0.990109	0.993829	0.994109	0.991626	0.99439	
300	450	0.960123	1.85961e-05	0.00498577	0.0562471	0.17918	0.366449	0.553137	0.67997	0.762077	0.82155	0.875544	0.892037	0.900722	0.923619	0.93172	0.933852	0.94791	0.950982	0.957965	0.959184	0.970313	0.977378	0.973126	0.975668	0.971084	0.979656	0.984501	0.984663	0.982783	0.985724	0.97907	0.988929	0.987271	0.987575	0.989599	0.987498	0.986515	0.989264	0.994921	0.98946	0.993202	
350	450	0.960523	1.76354e-05	0.00507695	0.0553404	0.184714	0.371285	0.56419	0.680389	0.774846	0.823144	0.859411	0.889433	0.911813	0.912672	0.939899	0.926428	0.942213	0.957591	0.958195	0.96292	0.974528	0.968198	0.976282	0.975327	0.979586	0.975442	0.97922	0.986386	0.980856	0.986152	0.985843	0.984653	0.986624	0.99128	0.990188	0.990889	0.990845	0.992424	0.992779	0.991802	0.993163	
400	450	0.96161	2.14225e-05	0.00497837	0.0547851	0.19825	0.391363	0.555305	0.666121	0.770783	0.810634	0.865521	0.876862	0.903396	0.923727	0.933738	0.928798	0.952755	0.957119	0.963743	0.952802	0.969321	0.971531	0.971303	0.980926	0.981393	0.98184	0.981404	0.981732	0.98444	0.98773	0.986826	0.987648	0.988399	0.99107	0.992042	0.989159	0.98452	0.989546	0.98993	0.992427	0.993576	
450	450	0.958278	2.11296e-05	0.00507476	0.0566194	0.202033	0.388748	0.553637	0.698447	0.777045	0.802237	0.864217	0.891538	0.910605	0.917924	0.935228	0.94165	0.954303	0.952062	0.962009	0.963677	0.965507	0.969195	0.972713	0.975488	0.974242	0.980035	0.981457	0.974237	0.978172	0.980748	0.987677	0.989306	0.988438	0.986094	0.991357	0.988251	0.989145	0.985912	0.991034	0.994001	0.988239	
200	500	0.964109	1.53761e-05	0.00478295	0.0535272	0.197067	0.367939	0.555314	0.681171	0.77525	0.819271	0.855208	0.88285	0.910062	0.915985	0.940353	0.948761	0.947923	0.953446	0.957927	0.956627	0.964822	0.969962	0.979441	0.972111	0.982543	0.978221	0.979891	0.980794	0.986492	0.980366	0.985171	0.986407	0.98788	0.990302	0.986381	0.992101	0.990773	0.994307	0.989073	0.991695	0.994795	
250	500	0.963932	1.5295e-05	0.0047981	0.0568554	0.18455	0.36924	0.558332	0.687387	0.768391	0.820025	0.86842	0.880515	0.911353	0.916232	0.941474	0.9462	0.953982	0.95826	0.964682	0.962014	0.96413	0.970475	0.973654	0.97885	0.98118	0.977335	0.981667	0.97484	0.98395	0.986046	0.984998	0.985319	0.985528	0.984234	0.988408	0.992146	0.987758	0.989843	0.993929	0.989662	0.991188	
300	500	0.962588	1.4688e-05	0.00482494	0.0546475	0.198934	0.362908	0.565315	0.69373	0.761969	0.819889	0.858249	0.884378	0.907879	0.925468	0.922164	0.945391	0.951668	0.9657	0.956954	0.963308	0.976009	0.975641	0.970034	0.971035	0.977162	0.983275	0.982406	0.980738	0.98601	0.986133	0.987139	0.98945	0.985901	0.990215	0.988402	0.990202	0.989013	0.990315	0.988969	0.99321	0.989879	
350	500	0.963672	1.42582e-05	0.00485156	0.0524726	0.183115	0.359224	0.536304	0.677743	0.765784	0.824533	0.859556	0.889709	0.912513	0.922484	0.933756	0.940036	0.940216	0.951578	0.958758	0.961622	0.96008	0.971176	0.973702	0.978058	0.97129	0.981476	0.982359	0.982672	0.979878	0.987077	0.989357	0.990059	0.992033	0.986955	0.990246	0.986589	0.991779	0.986917	0.990391	0.992065	0.993044	
400	500	0.963741	1.45094e-05	0.00425908	0.0487225	0.179087	0.366093	0.536095	0.688301	0.744539	0.828368	0.853897	0.880303	0.901872	0.924751	0.938128	0.932811	0.956085	0.949456	0.963211	0.964547	0.967503	0.974161	0.972771	0.981699	0.977631	0.980982	0.979024	0.982672	0.983463	0.985694	0.987526	0.986138	0.989752	0.989897	0.989172	0.991148	0.993528	0.988579	0.992884	0.994386	0.993921	
450	500	0.963576	1.55137e-05	0.00447885	0.0538148	0.189008	0.382597	0.560173	0.658166	0.771266	0.827815	0.861269	0.883444	0.899504	0.911427	0.93493	0.947003	0.953426	0.944447	0.960217	0.963829	0.964987	0.970021	0.974608	0.978177	0.981639	0.982616	0.978359	0.982478	0.986416	0.98405	0.987181	0.982488	0.991083	0.986042	0.98933	0.988876	0.991646	0.992857	0.992961	0.990831	0.990617	
