200	400	0.905486	4.72084e-06	0.000309487	0.00277442	0.00982302	0.0278631	0.0545329	0.118133	0.187223	0.236699	0.352186	0.444957	0.546634	0.646051	0.705855	0.746354	0.745559	0.780556	0.828676	0.842392	0.852371	0.884433	0.892271	0.873351	0.912293	0.922216	0.921891	0.924912	0.928331	0.958184	0.92521	0.919081	0.955967	0.962997	0.962683	0.9615	0.934965	0.973861	0.963804	0.976844	0.977706	0.977551	0.980666	0.972609	0.971424	0.982556	0.9796	0.981322	0.974192	0.976648	0.978793	0.9716	0.990929	0.984991	0.992424	0.986188	0.987917	0.992112	0.993743	0.98434	0.984884	0.994977	0.988429	0.983906	0.993341	0.989955	0.994547	0.983375	0.993011	0.986185	0.985432	0.989019	0.993605	0.995723	0.98936	0.985741	0.986648	0.991416	0.991853	0.99481	0.99137	
250	400	0.909965	3.49617e-06	0.000293513	0.00266182	0.0106613	0.0302889	0.0667079	0.115497	0.203916	0.258	0.370829	0.446457	0.54406	0.610954	0.688043	0.752946	0.742918	0.81089	0.800812	0.82771	0.85863	0.883874	0.876357	0.912194	0.916949	0.902074	0.906473	0.927606	0.928321	0.937587	0.946598	0.963297	0.942363	0.948327	0.945433	0.95665	0.953173	0.949954	0.952638	0.963237	0.967743	0.969942	0.969556	0.976789	0.963053	0.979599	0.974612	0.982804	0.9807	0.98335	0.977054	0.977957	0.986881	0.984204	0.983755	0.990088	0.985161	0.988955	0.990193	0.98214	0.985724	0.985884	0.981102	0.988295	0.986128	0.987256	0.987288	0.985926	0.985271	0.987097	0.991625	0.991296	0.990088	0.996624	0.986014	0.992288	0.990229	0.990697	0.986447	0.993375	0.9937	
300	400	0.927536	2.33773e-06	0.000261587	0.00242483	0.0111686	0.0295439	0.0619728	0.111037	0.172944	0.280263	0.380077	0.471685	0.549212	0.617806	0.668134	0.721174	0.750004	0.799257	0.834095	0.841948	0.871838	0.88995	0.889157	0.898399	0.88521	0.910943	0.929434	0.934181	0.93217	0.939165	0.947058	0.950728	0.951672	0.939856	0.947712	0.962241	0.957633	0.963867	0.966963	0.971205	0.964095	0.971307	0.974977	0.978956	0.968161	0.978554	0.97936	0.968389	0.977774	0.978746	0.984774	0.982025	0.971096	0.975947	0.982676	0.976764	0.98218	0.988542	0.986971	0.99185	0.983975	0.985299	0.989391	0.990064	0.984849	0.987346	0.992011	0.992145	0.985315	0.993705	0.984398	0.988122	0.990616	0.986179	0.987064	0.994365	0.992385	0.988392	0.994339	0.994913	0.994918	
350	400	0.931937	1.52919e-06	0.000235255	0.00239842	0.0105372	0.0319674	0.065239	0.107808	0.180597	0.278798	0.384157	0.462755	0.587414	0.646741	0.683578	0.735411	0.764231	0.79054	0.832161	0.847616	0.870826	0.86657	0.853536	0.896449	0.919948	0.904974	0.930687	0.925691	0.929429	0.933959	0.939293	0.940795	0.953071	0.946131	0.957439	0.964149	0.958368	0.964929	0.957409	0.968808	0.975131	0.967353	0.962625	0.964518	0.979157	0.975572	0.97701	0.974081	0.979677	0.981872	0.982012	0.979943	0.983487	0.984771	0.986521	0.986676	0.97848	0.983984	0.988922	0.98755	0.985142	0.980157	0.984449	0.982738	0.9891	0.98896	0.990251	0.987902	0.987898	0.992495	0.989845	0.988233	0.991033	0.987283	0.992939	0.994182	0.994229	0.990575	0.988459	0.989882	0.994589	
400	400	0.940647	9.22589e-07	0.000210573	0.00235051	0.0103787	0.0293387	0.0647645	0.124594	0.188402	0.274538	0.382012	0.468415	0.570082	0.622027	0.69466	0.719265	0.75847	0.773034	0.830148	0.841994	0.856574	0.867106	0.897958	0.897182	0.904429	0.915655	0.920197	0.928675	0.932728	0.926868	0.934419	0.935726	0.947411	0.957141	0.960248	0.950506	0.959631	0.956797	0.961166	0.970058	0.974581	0.962576	0.963777	0.970435	0.975542	0.975707	0.974572	0.976052	0.971755	0.983542	0.981633	0.977609	0.975337	0.984537	0.987286	0.985168	0.986384	0.98193	0.982549	0.99083	0.985667	0.979258	0.988356	0.982396	0.989334	0.985492	0.987519	0.989926	0.989403	0.992816	0.989835	0.992064	0.985194	0.9879	0.98779	0.989006	0.986532	0.99596	0.993777	0.990866	0.992962	
200	450	0.904003	4.80401e-06	0.000319654	0.00272664	0.0110408	0.0294854	0.0626877	0.104491	0.16684	0.258838	0.360138	0.435466	0.538098	0.620432	0.707282	0.712823	0.788171	0.823328	0.808511	0.839915	0.8591	0.863512	0.892092	0.892408	0.902188	0.919609	0.900662	0.910295	0.917403	0.95324	0.934855	0.961303	0.960812	0.951496	0.953199	0.949676	0.957254	0.956995	0.930958	0.964507	0.972657	0.970087	0.974883	0.972237	0.973412	0.985659	0.985212	0.981792	0.962948	0.978609	0.964795	0.980093	0.991346	0.978362	0.97885	0.98412	0.98578	0.983491	0.982039	0.990553	0.983178	0.977947	0.976009	0.989681	0.987645	0.988652	0.985815	0.981468	0.981638	0.98325	0.995834	0.993255	0.99486	0.991532	0.993439	0.995792	0.980729	0.995245	0.996538	0.982448	0.984068	
250	450	0.917587	3.55668e-06	0.000296936	0.00268567	0.0110396	0.0291358	0.0590498	0.117545	0.180452	0.243525	0.391147	0.498801	0.554497	0.635472	0.689012	0.752487	0.746102	0.81231	0.823929	0.820797	0.842803	0.890765	0.886726	0.896766	0.901038	0.926319	0.932089	0.938318	0.928965	0.939586	0.939963	0.940025	0.947979	0.955673	0.950042	0.957933	0.961849	0.955449	0.976436	0.968927	0.973925	0.956191	0.961543	0.963256	0.97315	0.969021	0.984612	0.980192	0.978493	0.991203	0.973891	0.989584	0.988683	0.986883	0.975589	0.979032	0.982627	0.982505	0.978815	0.986411	0.984878	0.986126	0.99096	0.986955	0.991644	0.988574	0.995764	0.989386	0.990369	0.994612	0.987661	0.980665	0.989586	0.986157	0.984746	0.986614	0.993957	0.989684	0.995101	0.992925	0.986872	
300	450	0.926331	2.5064e-06	0.000270412	0.00257797	0.011431	0.0290381	0.0632938	0.109498	0.198767	0.263326	0.340438	0.427051	0.542462	0.599314	0.70528	0.716535	0.770199	0.787905	0.822144	0.834772	0.860887	0.861963	0.880762	0.896079	0.907639	0.910782	0.909533	0.929536	0.921359	0.94495	0.928487	0.938543	0.954901	0.955515	0.962557	0.947689	0.967483	0.954186	0.968456	0.962788	0.972557	0.962341	0.972559	0.973516	0.96668	0.964722	0.979804	0.985067	0.979687	0.979117	0.978385	0.983739	0.978559	0.980095	0.979966	0.987756	0.981453	0.981098	0.983348	0.97995	0.982335	0.985253	0.983661	0.97905	0.987909	0.989246	0.983652	0.986457	0.988636	0.983964	0.989995	0.991735	0.995814	0.98778	0.99332	0.991797	0.987744	0.983211	0.988507	0.98761	0.994116	
350	450	0.933242	1.56972e-06	0.000234429	0.00259119	0.0104816	0.0307334	0.0658197	0.116	0.173999	0.248954	0.382949	0.471613	0.543466	0.653374	0.699513	0.724043	0.787124	0.789146	0.837241	0.858524	0.860074	0.875749	0.890093	0.896234	0.903096	0.913949	0.908575	0.932243	0.930318	0.934897	0.939394	0.942166	0.960335	0.953973	0.956961	0.961204	0.955517	0.965867	0.967278	0.971062	0.974769	0.970757	0.976886	0.975848	0.970511	0.973168	0.975314	0.969244	0.980006	0.967742	0.982759	0.976731	0.975094	0.974518	0.976367	0.980659	0.979073	0.983491	0.983239	0.987632	0.99038	0.988798	0.985907	0.986149	0.99043	0.980687	0.985788	0.993762	0.99465	0.986711	0.989757	0.990107	0.992876	0.991144	0.990867	0.997893	0.991326	0.996417	0.986385	0.986937	0.992449	
400	450	0.940368	1.0193e-06	0.000205867	0.00236978	0.0100818	0.0300119	0.068121	0.117101	0.188052	0.287071	0.373392	0.478553	0.554597	0.635591	0.678051	0.750835	0.761572	0.777522	0.817609	0.838465	0.853967	0.871906	0.870068	0.896492	0.909917	0.918631	0.915917	0.919535	0.930759	0.937405	0.933445	0.951932	0.936293	0.953588	0.958762	0.95538	0.956816	0.959916	0.965176	0.967819	0.967986	0.975477	0.962781	0.97302	0.977196	0.972992	0.973404	0.974881	0.979508	0.97708	0.978571	0.981152	0.983003	0.985625	0.981339	0.979585	0.982029	0.985294	0.98175	0.979797	0.985199	0.987768	0.98899	0.989758	0.991085	0.99194	0.985309	0.989954	0.988299	0.987906	0.992338	0.990269	0.994679	0.983686	0.992886	0.989757	0.989865	0.989317	0.993823	0.991323	0.989179	
450	450	0.946628	5.88161e-07	0.000177134	0.00219853	0.010725	0.0307842	0.0641931	0.114889	0.180008	0.290134	0.388924	0.476552	0.566262	0.636244	0.664239	0.740079	0.775861	0.789116	0.825565	0.849384	0.858142	0.877947	0.887514	0.89639	0.903736	0.908971	0.922498	0.921239	0.924294	0.937302	0.943603	0.944724	0.954248	0.956916	0.954801	0.9506	0.962869	0.965391	0.965997	0.96494	0.964012	0.968856	0.975199	0.978976	0.973821	0.979073	0.984105	0.977177	0.977818	0.976777	0.982404	0.977884	0.981643	0.981685	0.978986	0.976698	0.985572	0.983222	0.984532	0.98825	0.986109	0.989093	0.987794	0.988164	0.990048	0.985771	0.989616	0.991455	0.986983	0.990407	0.996368	0.991445	0.989706	0.991877	0.99002	0.990869	0.996531	0.991417	0.994166	0.994152	0.990428	
200	500	0.902994	5.08697e-06	0.000337882	0.00304247	0.0110516	0.0291017	0.0614326	0.114228	0.188608	0.25598	0.394756	0.457004	0.592969	0.642261	0.692465	0.736151	0.733188	0.78722	0.825038	0.872143	0.878697	0.873797	0.873865	0.876726	0.914407	0.933243	0.91566	0.910805	0.945658	0.933694	0.931328	0.933733	0.931877	0.957407	0.958697	0.95403	0.95329	0.960336	0.970898	0.97331	0.967479	0.96621	0.965042	0.969587	0.972638	0.978025	0.979693	0.978956	0.97296	0.978419	0.982575	0.987064	0.987482	0.973767	0.983447	0.989998	0.987892	0.984384	0.983795	0.978231	0.986155	0.987624	0.987609	0.993323	0.983062	0.993462	0.991077	0.993666	0.992922	0.988735	0.985138	0.988026	0.989573	0.995648	0.992944	0.995156	0.99229	0.99561	0.988936	0.991729	0.979628	
250	500	0.922903	4.18921e-06	0.000323617	0.0027387	0.0118031	0.0326172	0.0617261	0.116654	0.196025	0.264748	0.373867	0.48585	0.563276	0.621976	0.677506	0.757573	0.773336	0.785996	0.818203	0.815339	0.885801	0.881221	0.898808	0.896229	0.922558	0.915882	0.927624	0.911036	0.933294	0.948688	0.926435	0.936234	0.956501	0.953483	0.952979	0.95242	0.948841	0.944647	0.958907	0.973367	0.972302	0.973257	0.974593	0.967774	0.971572	0.980579	0.971366	0.977144	0.979035	0.982648	0.971642	0.980007	0.979905	0.980812	0.983653	0.979017	0.980533	0.980791	0.980496	0.984768	0.989973	0.988926	0.989201	0.993844	0.979254	0.985272	0.991405	0.992829	0.99225	0.987654	0.981428	0.980467	0.995322	0.991292	0.984205	0.984384	0.984949	0.994558	0.988224	0.994985	0.988504	
300	500	0.92549	2.56253e-06	0.000294836	0.00257427	0.0117035	0.0298124	0.0599846	0.117316	0.188523	0.278951	0.4039	0.451272	0.582606	0.598233	0.688853	0.727138	0.761854	0.780648	0.803028	0.847453	0.87546	0.855755	0.894484	0.894495	0.897364	0.924714	0.926746	0.932136	0.92829	0.928586	0.952114	0.953997	0.944265	0.958326	0.959431	0.963429	0.958363	0.9626	0.956658	0.962702	0.980772	0.970812	0.973802	0.977604	0.976144	0.97517	0.975845	0.974281	0.976608	0.985779	0.981915	0.980498	0.975938	0.982658	0.982002	0.981131	0.982771	0.99078	0.977655	0.989835	0.986902	0.988476	0.984378	0.989638	0.983016	0.992448	0.990605	0.992755	0.991662	0.988252	0.992155	0.982936	0.987264	0.990341	0.992104	0.993026	0.991314	0.995715	0.994677	0.989604	0.990148	
350	500	0.931901	1.55155e-06	0.000240059	0.00262825	0.0105817	0.0303499	0.0681884	0.117408	0.188287	0.283217	0.352297	0.464532	0.539143	0.652579	0.703089	0.722712	0.769816	0.794519	0.808995	0.849475	0.872044	0.877657	0.879473	0.911509	0.905944	0.904617	0.914318	0.918568	0.924801	0.923533	0.939614	0.947198	0.948853	0.953196	0.962892	0.963901	0.959689	0.955015	0.966223	0.973341	0.96622	0.965228	0.968715	0.971105	0.971098	0.976529	0.9718	0.984021	0.979212	0.977969	0.978392	0.982849	0.973848	0.985146	0.988006	0.982939	0.981302	0.983275	0.990848	0.980243	0.98409	0.983377	0.983166	0.985176	0.984826	0.989745	0.991315	0.986121	0.989567	0.987214	0.985175	0.990628	0.993155	0.992973	0.991245	0.992888	0.992521	0.992171	0.994362	0.991957	0.992208	
400	500	0.939867	1.03129e-06	0.00020554	0.00249934	0.011515	0.0305102	0.069085	0.122227	0.190785	0.274731	0.361116	0.486037	0.568005	0.613143	0.684603	0.743444	0.773253	0.789991	0.840116	0.838138	0.856458	0.882588	0.890282	0.897964	0.899245	0.912418	0.917374	0.92765	0.936613	0.932153	0.946592	0.955425	0.947193	0.954769	0.960576	0.962412	0.955504	0.958183	0.967568	0.967397	0.971549	0.968772	0.977141	0.972003	0.97536	0.974796	0.97969	0.980087	0.985473	0.971809	0.980368	0.976759	0.98552	0.987619	0.990022	0.983492	0.988357	0.984487	0.987566	0.985545	0.97738	0.986986	0.979603	0.985921	0.98618	0.992133	0.988656	0.988667	0.99125	0.99022	0.987055	0.988655	0.987201	0.992064	0.989359	0.988144	0.991541	0.990828	0.991642	0.993508	0.993752	
450	500	0.945583	6.32766e-07	0.000175495	0.00237026	0.0108417	0.0305791	0.0668526	0.124655	0.19754	0.293968	0.37251	0.497872	0.569628	0.651129	0.681718	0.729943	0.757275	0.811547	0.80074	0.84425	0.858615	0.85428	0.885651	0.890257	0.904423	0.910619	0.921577	0.92524	0.91523	0.934987	0.938415	0.940327	0.94203	0.948188	0.951887	0.952777	0.95375	0.958581	0.959272	0.969007	0.966558	0.969712	0.968663	0.970201	0.972175	0.97928	0.968542	0.97556	0.978068	0.978534	0.97928	0.978615	0.981005	0.979095	0.983617	0.987464	0.987284	0.986594	0.982024	0.989581	0.984243	0.988543	0.989925	0.989386	0.986982	0.990407	0.982634	0.986421	0.985333	0.989476	0.987625	0.991648	0.98696	0.99225	0.99655	0.989931	0.990315	0.992995	0.987802	0.988897	0.991872	
500	500	0.94934	3.40986e-07	0.000168727	0.00215816	0.0100688	0.0314925	0.0635516	0.119925	0.190311	0.279002	0.382556	0.480052	0.53996	0.628541	0.683875	0.732693	0.749338	0.804532	0.812925	0.82105	0.857244	0.864838	0.904782	0.895101	0.907575	0.913908	0.917545	0.924739	0.935504	0.942965	0.942499	0.944072	0.951462	0.949978	0.947414	0.959391	0.958204	0.960325	0.965782	0.965842	0.96545	0.97225	0.971488	0.974503	0.974363	0.979797	0.970451	0.973255	0.973287	0.972961	0.979066	0.98003	0.977903	0.981631	0.980824	0.985008	0.980239	0.982738	0.984369	0.984376	0.984514	0.985863	0.985705	0.98668	0.98962	0.988931	0.98987	0.989236	0.990153	0.985911	0.99278	0.988059	0.990492	0.992263	0.992884	0.991844	0.99103	0.989977	0.988445	0.994306	0.994906	
200	550	0.903645	6.143e-06	0.000390836	0.00301848	0.0116024	0.0343918	0.0629279	0.119826	0.198402	0.261921	0.373562	0.530066	0.552802	0.603171	0.697933	0.74275	0.754041	0.796575	0.813023	0.815384	0.856456	0.87913	0.916583	0.927565	0.904268	0.90547	0.950511	0.918089	0.932322	0.949391	0.954543	0.938343	0.937276	0.95465	0.941927	0.960262	0.970124	0.957942	0.977252	0.976639	0.975107	0.9603	0.963361	0.968146	0.978098	0.981519	0.960001	0.990366	0.983563	0.974897	0.984402	0.982903	0.964324	0.982798	0.986128	0.988158	0.980459	0.987795	0.983737	0.975085	0.988283	0.981481	0.980228	0.996562	0.987576	0.98271	0.976172	0.987248	0.990143	0.984763	0.989605	0.996183	0.992298	0.979024	0.991558	0.980434	0.998839	0.986121	0.993583	0.994231	0.992568	
250	550	0.921326	4.15074e-06	0.00030052	0.00297806	0.0108786	0.0302902	0.061737	0.110784	0.172775	0.280743	0.368708	0.472047	0.564188	0.606586	0.695132	0.689278	0.762448	0.814556	0.818679	0.844175	0.871954	0.874677	0.861351	0.887973	0.91256	0.897925	0.929611	0.921214	0.922551	0.929014	0.934006	0.949285	0.946948	0.948649	0.946928	0.954073	0.96806	0.949909	0.96604	0.945641	0.97774	0.978445	0.963527	0.966499	0.973618	0.962556	0.971565	0.975688	0.981827	0.973411	0.977914	0.975172	0.976459	0.986648	0.981755	0.983949	0.982911	0.976628	0.978532	0.992293	0.984485	0.989939	0.985283	0.989507	0.984528	0.987463	0.983165	0.989813	0.988318	0.986351	0.990554	0.990271	0.993844	0.990601	0.990869	0.989742	0.988671	0.988631	0.99351	0.994157	0.989818	
300	550	0.930179	2.65559e-06	0.000278551	0.00279081	0.0116193	0.0315983	0.0654333	0.123879	0.174771	0.281904	0.365056	0.494647	0.5673	0.661275	0.681968	0.745665	0.760369	0.803908	0.819516	0.858137	0.885119	0.880963	0.886346	0.902463	0.906781	0.918147	0.912301	0.929325	0.934032	0.931021	0.936135	0.944885	0.948642	0.95244	0.956974	0.964613	0.961612	0.955303	0.963081	0.962966	0.968477	0.974054	0.967597	0.977464	0.970767	0.975776	0.971856	0.973795	0.975922	0.979936	0.981754	0.983166	0.984583	0.971504	0.978736	0.978107	0.98266	0.979113	0.990239	0.990871	0.986716	0.989448	0.985063	0.993034	0.986798	0.987348	0.988708	0.991871	0.983042	0.988878	0.995764	0.990099	0.990624	0.989434	0.993183	0.995847	0.991965	0.993478	0.986645	0.992173	0.989903	
350	550	0.935048	1.8172e-06	0.000255093	0.00257033	0.0117735	0.0319922	0.0644682	0.114427	0.194891	0.286265	0.387603	0.463283	0.56694	0.628868	0.695469	0.744398	0.760692	0.773929	0.824008	0.825466	0.860704	0.863352	0.887339	0.895203	0.898954	0.914404	0.897534	0.91688	0.931284	0.944432	0.932304	0.949668	0.949629	0.940853	0.964475	0.955508	0.94729	0.967426	0.959343	0.95791	0.962123	0.973503	0.969257	0.971876	0.973351	0.966911	0.971397	0.978149	0.975679	0.979619	0.98396	0.983241	0.972913	0.988623	0.98489	0.9864	0.983295	0.983292	0.986784	0.98723	0.98621	0.991297	0.987849	0.985531	0.980626	0.994206	0.988578	0.990854	0.988015	0.99241	0.987315	0.992233	0.984991	0.992831	0.992907	0.990407	0.99172	0.993712	0.989978	0.993745	0.996638	
400	550	0.939951	1.05848e-06	0.000221683	0.00246841	0.0110598	0.0310871	0.0651231	0.123102	0.19673	0.284634	0.373451	0.473883	0.537911	0.644413	0.708286	0.737297	0.745536	0.783366	0.799182	0.842345	0.848174	0.870485	0.885521	0.91179	0.919302	0.907873	0.935968	0.919575	0.933687	0.93331	0.94243	0.949012	0.951386	0.953959	0.952423	0.960158	0.953853	0.964171	0.970021	0.961201	0.964784	0.959916	0.9679	0.977386	0.964677	0.969676	0.970705	0.968468	0.980761	0.9798	0.976854	0.984971	0.976525	0.983929	0.980772	0.983282	0.980993	0.99022	0.983259	0.986526	0.986472	0.985826	0.988967	0.986522	0.98789	0.986114	0.990943	0.987874	0.993414	0.988996	0.989203	0.991687	0.991406	0.99191	0.990394	0.992934	0.991037	0.995615	0.990436	0.994584	0.992463	
