200	200	0	0.590722	0.858353	0.902219
200	200	50	0.487749	0.826119	0.893275
200	250	0	0.567367	0.855165	0.907455
200	250	50	0.535395	0.880202	0.886168
200	300	0	0.614369	0.847729	0.901746
200	300	50	0.496576	0.84567	0.902483
200	350	0	0.587972	0.869377	0.920229
200	350	50	0.511421	0.858437	0.899928
200	400	0	0.515245	0.866671	0.92972
200	400	50	0.475991	0.840158	0.912326
200	450	0	0.531951	0.81927	0.907557
200	450	50	0.50118	0.832786	0.89895
200	500	0	0.592172	0.848577	0.910546
200	500	50	0.5573	0.824971	0.90846
200	550	0	0.577324	0.865566	0.928573
200	550	50	0.555299	0.828991	0.903487
200	600	0	0.523606	0.843754	0.91332
200	600	50	0.50514	0.809321	0.912758
200	650	0	0.551488	0.87814	0.907068
200	650	50	0.553973	0.839444	0.90796
200	700	0	0.598866	0.883887	0.918009
200	700	50	0.532211	0.848725	0.920949
200	750	0	0.56758	0.881847	0.915751
200	750	50	0.567376	0.837	0.923275
200	800	0	0.565333	0.864028	0.922411
200	800	50	0.533234	0.856082	0.930317
200	850	0	0.543192	0.867116	0.896493
200	850	50	0.497919	0.821526	0.909441
200	900	0	0.599538	0.861878	0.920337
200	900	50	0.539318	0.861833	0.923323
200	950	0	0.588242	0.871127	0.921925
200	950	50	0.478042	0.848771	0.923904
200	1000	0	0.560116	0.859569	0.921227
200	1000	50	0.563574	0.858662	0.907565
250	200	0	0.691187	0.92571	0.920218
250	200	50	0.693393	0.901227	0.918082
250	250	0	0.70166	0.910384	0.904168
250	250	50	0.65968	0.905752	0.918165
250	250	100	0.60504	0.888077	0.915176
250	300	0	0.755517	0.923054	0.906878
250	300	50	0.659366	0.923657	0.905204
250	300	100	0.579901	0.864135	0.894979
250	350	0	0.664189	0.905767	0.910161
250	350	50	0.641224	0.922561	0.931691
250	350	100	0.548454	0.868608	0.914812
250	400	0	0.708892	0.920744	0.920089
250	400	50	0.655269	0.886741	0.904579
250	400	100	0.611776	0.880544	0.908791
250	450	0	0.696908	0.911593	0.927021
250	450	50	0.677678	0.89304	0.906786
250	450	100	0.664114	0.866053	0.928315
250	500	0	0.713638	0.913213	0.922136
250	500	50	0.6582	0.889007	0.917586
250	500	100	0.556273	0.846681	0.906703
250	550	0	0.701547	0.89055	0.915622
250	550	50	0.709269	0.905888	0.937943
250	550	100	0.556777	0.877906	0.903174
250	600	0	0.757781	0.915409	0.908447
250	600	50	0.678032	0.910093	0.923187
250	600	100	0.566868	0.863268	0.91438
250	650	0	0.673308	0.902907	0.922675
250	650	50	0.657608	0.899957	0.909874
250	650	100	0.580795	0.875143	0.940302
250	700	0	0.670347	0.905765	0.921633
250	700	50	0.697993	0.936471	0.936603
250	700	100	0.591508	0.89214	0.931198
250	750	0	0.694766	0.916557	0.928965
250	750	50	0.643399	0.900922	0.914207
250	750	100	0.592369	0.883195	0.922292
250	800	0	0.656572	0.919305	0.91965
250	800	50	0.677746	0.91794	0.935607
250	800	100	0.598562	0.885718	0.925622
250	850	0	0.686702	0.937232	0.920322
250	850	50	0.67286	0.891689	0.920052
250	850	100	0.615372	0.880738	0.938392
250	900	0	0.687935	0.89192	0.908711
250	900	50	0.695585	0.920588	0.926929
250	900	100	0.639856	0.856296	0.917055
250	950	0	0.737726	0.921729	0.932052
250	950	50	0.659483	0.917845	0.924712
250	950	100	0.609176	0.859614	0.929971
250	1000	0	0.737357	0.909302	0.939658
250	1000	50	0.692595	0.91897	0.940167
250	1000	100	0.653188	0.894666	0.948772
300	200	0	0.761786	0.926055	0.925056
300	200	50	0.752178	0.94241	0.920511
300	250	0	0.77374	0.948406	0.921773
300	250	50	0.769986	0.9295	0.911886
300	250	100	0.740253	0.920895	0.918274
300	300	0	0.761588	0.944234	0.931923
300	300	50	0.758546	0.932105	0.91354
300	300	100	0.733281	0.929874	0.924214
300	300	150	0.669611	0.894125	0.924316
300	350	0	0.786395	0.941154	0.927997
300	350	50	0.782011	0.937273	0.93227
300	350	100	0.732197	0.905363	0.918116
300	350	150	0.635531	0.9056	0.926545
300	400	0	0.747954	0.938355	0.921964
300	400	50	0.730521	0.930115	0.929139
300	400	100	0.702092	0.908201	0.922344
300	400	150	0.63955	0.892685	0.917859
300	450	0	0.762374	0.946968	0.931654
300	450	50	0.757828	0.925122	0.921265
300	450	100	0.747857	0.909691	0.932922
300	450	150	0.64044	0.893855	0.917612
300	500	0	0.756178	0.934007	0.924708
300	500	50	0.730237	0.934739	0.916943
300	500	100	0.722692	0.922556	0.923299
300	500	150	0.614399	0.882771	0.925366
300	550	0	0.792178	0.939478	0.934774
300	550	50	0.75568	0.919298	0.919525
300	550	100	0.698728	0.908485	0.922791
300	550	150	0.629874	0.888778	0.939479
300	600	0	0.768961	0.940587	0.921373
300	600	50	0.763265	0.920137	0.928501
300	600	100	0.708796	0.920981	0.936305
300	600	150	0.622927	0.891744	0.937068
300	650	0	0.769211	0.936465	0.928487
300	650	50	0.770923	0.919168	0.92773
300	650	100	0.743676	0.902343	0.921271
