200	200	0	0.552577	0.975118	0.901891	0.708612	0.882338
200	200	50	0.504122	0.972188	0.905511	0.699575	0.887419
200	250	0	0.593139	0.990061	0.915322	0.797937	0.919808
200	250	50	0.568767	0.978002	0.912867	0.792082	0.881172
250	250	0	0.696112	0.994627	0.915016	0.826859	0.882989
250	250	50	0.666921	0.991287	0.910007	0.818967	0.885621
250	250	100	0.611872	0.974913	0.919648	0.737804	0.902066
200	300	0	0.570914	0.998424	0.934185	0.924052	0.902782
200	300	50	0.572189	0.995436	0.935618	0.915233	0.900477
250	300	0	0.706781	0.993571	0.940228	0.88493	0.917716
250	300	50	0.665105	0.98999	0.944457	0.859783	0.925066
250	300	100	0.638253	0.98992	0.945588	0.825477	0.917333
300	300	0	0.762608	0.998171	0.944573	0.895678	0.92293
300	300	50	0.76324	0.997623	0.951423	0.888151	0.927643
300	300	100	0.730774	0.992693	0.948456	0.84113	0.916063
300	300	150	0.628707	0.989483	0.958156	0.783734	0.925797
200	350	0	0.632533	0.998265	0.94139	0.942591	0.90966
200	350	50	0.634623	0.996963	0.947739	0.942119	0.896002
250	350	0	0.724507	0.997453	0.949976	0.961896	0.899654
250	350	50	0.72144	0.994993	0.958869	0.948244	0.929185
250	350	100	0.643752	0.993974	0.962425	0.942562	0.914041
300	350	0	0.779723	0.999275	0.954973	0.915426	0.929992
300	350	50	0.746596	0.998702	0.963153	0.913381	0.918778
300	350	100	0.728911	0.994341	0.954258	0.888802	0.924793
300	350	150	0.663977	0.989136	0.95421	0.854819	0.923197
350	350	0	0.798954	0.998587	0.951801	0.921165	0.928483
350	350	50	0.804115	0.996751	0.964262	0.912271	0.922762
350	350	100	0.817557	0.996233	0.956934	0.909471	0.926428
350	350	150	0.742373	0.997026	0.948634	0.880578	0.918394
350	350	200	0.656061	0.986635	0.96173	0.818915	0.936798
200	400	0	0.66652	0.998497	0.951258	0.966996	0.917708
200	400	50	0.669109	0.998926	0.94973	0.953352	0.929263
250	400	0	0.728348	0.997876	0.95829	0.978082	0.928112
250	400	50	0.709916	0.998915	0.959142	0.971539	0.916811
250	400	100	0.670144	0.994722	0.957936	0.957813	0.913435
300	400	0	0.788894	0.999463	0.969648	0.969873	0.938831
300	400	50	0.77666	0.999953	0.961739	0.969813	0.918471
300	400	100	0.738657	0.999379	0.965522	0.969604	0.929138
300	400	150	0.664912	0.99791	0.965013	0.947558	0.925522
350	400	0	0.817221	0.999152	0.96853	0.942113	0.936513
350	400	50	0.814187	0.996067	0.965382	0.929894	0.932324
350	400	100	0.799922	0.999231	0.968713	0.930573	0.942412
350	400	150	0.740856	0.998264	0.965318	0.906972	0.938275
350	400	200	0.683064	0.994119	0.969225	0.858113	0.929684
400	400	0	0.832766	0.99776	0.965327	0.936101	0.937109
400	400	50	0.855283	0.99859	0.963512	0.94018	0.950551
400	400	100	0.833622	0.997625	0.96743	0.932025	0.929286
400	400	150	0.789394	0.99945	0.970508	0.911859	0.94291
400	400	200	0.766205	0.995886	0.967019	0.884233	0.939191
400	400	250	0.658304	0.986969	0.970915	0.828394	0.938211
200	450	0	0.692393	0.998907	0.95521	0.974332	0.922136
200	450	50	0.675291	0.999742	0.942194	0.961426	0.91977
250	450	0	0.746475	0.999996	0.968073	0.982922	0.944072
250	450	50	0.742314	0.999524	0.962703	0.979788	0.933324
250	450	100	0.690942	0.999949	0.962587	0.965341	0.921637
300	450	0	0.794023	0.999721	0.969524	0.986627	0.937205
300	450	50	0.765204	1	0.971513	0.987538	0.938091
300	450	100	0.75898	0.999687	0.972918	0.979409	0.933601
300	450	150	0.659053	0.999393	0.971094	0.969236	0.932031
350	450	0	0.826419	0.999702	0.973707	0.984394	0.935184
350	450	50	0.819879	0.999912	0.972671	0.982673	0.942643
350	450	100	0.804686	0.999974	0.967031	0.981411	0.938172
350	450	150	0.769515	0.999221	0.977809	0.972338	0.935318
350	450	200	0.70879	0.999482	0.973479	0.960089	0.945197
400	450	0	0.85115	0.998777	0.97612	0.960647	0.941426
400	450	50	0.859349	0.997804	0.974251	0.956078	0.946086
400	450	100	0.826469	0.997352	0.976442	0.954829	0.940047
400	450	150	0.82324	0.998747	0.975778	0.936644	0.942303
400	450	200	0.778824	0.997433	0.972469	0.91619	0.951445
400	450	250	0.704519	0.996612	0.979619	0.871579	0.943195
450	450	0	0.879545	0.999497	0.977841	0.945104	0.951757
450	450	50	0.866795	0.998819	0.978328	0.950694	0.946015
450	450	100	0.855978	0.999874	0.971618	0.94969	0.942328
450	450	150	0.844431	0.998337	0.975808	0.923802	0.94036
450	450	200	0.825545	0.99905	0.975457	0.918172	0.942383
450	450	250	0.788664	0.997419	0.980287	0.901368	0.956294
450	450	300	0.694538	0.992467	0.971077	0.859601	0.951033
200	500	0	0.70104	0.999385	0.94899	0.962019	0.927052
200	500	50	0.695817	0.999637	0.957263	0.970723	0.919699
250	500	0	0.763716	0.999989	0.967906	0.991969	0.930144
250	500	50	0.761173	0.999782	0.972419	0.985122	0.941269
250	500	100	0.724523	0.99999	0.962227	0.972181	0.932909
300	500	0	0.798127	0.999961	0.978254	0.98981	0.93318
300	500	50	0.792483	1	0.976383	0.989762	0.943329
300	500	100	0.769741	0.999964	0.975581	0.98778	0.942512
300	500	150	0.723778	0.997613	0.971648	0.974901	0.93925
350	500	0	0.83447	0.999985	0.973776	0.988972	0.940508
350	500	50	0.841154	0.999953	0.982	0.992291	0.942286
350	500	100	0.819453	0.999997	0.975333	0.98984	0.939065
350	500	150	0.78411	0.999896	0.979375	0.984828	0.946174
350	500	200	0.721941	0.999757	0.984967	0.977107	0.954157
400	500	0	0.849754	0.99972	0.973394	0.987158	0.944719
400	500	50	0.870443	0.999934	0.981238	0.989306	0.954388
400	500	100	0.842494	0.999777	0.979155	0.988878	0.948764
400	500	150	0.829176	0.999892	0.977564	0.985507	0.941108
400	500	200	0.772283	0.999958	0.979075	0.974778	0.938675
400	500	250	0.704274	0.998486	0.982632	0.959158	0.95154
450	500	0	0.8857	0.9996	0.976586	0.966915	0.951722
450	500	50	0.863485	0.99998	0.981042	0.964841	0.95133
450	500	100	0.861663	0.999593	0.981726	0.965757	0.952686
450	500	150	0.850731	0.999367	0.975977	0.96155	0.937236
450	500	200	0.824637	0.998269	0.978581	0.934516	0.939748
450	500	250	0.784807	0.998243	0.982978	0.921127	0.946227
450	500	300	0.685331	0.994968	0.978845	0.878496	0.949617
500	500	0	0.895746	0.999335	0.979301	0.955144	0.946544
500	500	50	0.902433	0.99999	0.983743	0.953369	0.952121
500	500	100	0.89819	0.999647	0.982912	0.959858	0.950766
500	500	150	0.869222	0.999568	0.984153	0.953271	0.956659
500	500	200	0.863022	0.99838	0.981745	0.944172	0.955966
500	500	250	0.839176	0.998653	0.982095	0.932978	0.958
500	500	300	0.77987	0.996267	0.977247	0.892932	0.950693
500	500	350	0.708599	0.988178	0.980907	0.834847	0.94813
200	550	0	0.740863	0.999319	0.956542	0.973464	0.921717
200	550	50	0.719237	0.999791	0.963287	0.964878	0.930041
250	550	0	0.785283	0.999946	0.969742	0.989738	0.929054
250	550	50	0.763056	0.999842	0.973321	0.988905	0.940359
250	550	100	0.745312	0.99929	0.96759	0.977391	0.930372
300	550	0	0.823464	0.999992	0.979979	0.993168	0.935918
300	550	50	0.800543	0.999516	0.98064	0.992379	0.942971
300	550	100	0.782997	0.999874	0.980109	0.989312	0.94411
300	550	150	0.765589	0.999933	0.968183	0.979705	0.944934
350	550	0	0.847749	0.999997	0.982727	0.993777	0.947277
350	550	50	0.839861	0.999948	0.98109	0.991282	0.941508
350	550	100	0.826542	0.999838	0.980372	0.994844	0.938941
350	550	150	0.807747	1	0.98515	0.99076	0.935125
350	550	200	0.761371	0.999422	0.981723	0.979705	0.944363
400	550	0	0.870334	0.99992	0.982104	0.993984	0.942081
400	550	50	0.875851	0.999997	0.982254	0.990833	0.941675
400	550	100	0.85557	0.999998	0.984533	0.992623	0.952535
400	550	150	0.832565	0.999989	0.984715	0.991216	0.950931
400	550	200	0.777651	0.999639	0.986465	0.990297	0.946879
400	550	250	0.744656	0.998883	0.984562	0.978207	0.948012
450	550	0	0.900929	0.999999	0.98156	0.991945	0.947268
450	550	50	0.88553	0.999989	0.981385	0.990549	0.953687
450	550	100	0.872302	0.999996	0.980873	0.989182	0.950171
450	550	150	0.851317	0.99989	0.98424	0.986341	0.956552
450	550	200	0.837683	0.999716	0.984317	0.985319	0.953487
450	550	250	0.80995	0.999666	0.983468	0.982791	0.958223
450	550	300	0.727218	0.99799	0.986646	0.960546	0.953696
500	550	0	0.900254	0.999407	0.979925	0.976612	0.952416
500	550	50	0.888171	1	0.984226	0.972666	0.953684
500	550	100	0.882629	0.999776	0.983186	0.969187	0.956668
500	550	150	0.881649	0.999022	0.980854	0.96337	0.949063
500	550	200	0.876765	0.999641	0.98682	0.960612	0.958589
500	550	250	0.846772	0.998492	0.984202	0.939337	0.952916
500	550	300	0.782828	0.997569	0.982521	0.931487	0.962327
500	550	350	0.726718	0.995995	0.981834	0.877082	0.949798
550	550	0	0.905194	0.999955	0.98162	0.966109	0.954772
550	550	50	0.907483	0.999967	0.984993	0.968171	0.957775
550	550	100	0.904846	0.99966	0.984264	0.966601	0.951792
550	550	150	0.903192	0.999267	0.983243	0.961322	0.952306
550	550	200	0.8909	0.999844	0.984983	0.958153	0.955357
550	550	250	0.868929	0.999196	0.985069	0.952238	0.958195
550	550	300	0.85058	0.998605	0.986287	0.933535	0.955833
550	550	350	0.799917	0.996549	0.983431	0.90273	0.94994
550	550	400	0.702793	0.994605	0.982506	0.852961	0.954885
200	600	0	0.756599	0.999025	0.963498	0.975397	0.939598
200	600	50	0.731735	0.999491	0.953292	0.968003	0.933954
250	600	0	0.792143	0.999997	0.965727	0.988859	0.939656
250	600	50	0.811449	0.999951	0.970492	0.986569	0.943648
250	600	100	0.770489	0.99997	0.969311	0.976926	0.936411
300	600	0	0.82843	1	0.974227	0.994212	0.95432
300	600	50	0.8276	0.999991	0.98016	0.996761	0.944385
300	600	100	0.799159	1	0.979592	0.989971	0.942637
300	600	150	0.780568	0.999893	0.971968	0.983863	0.940171
350	600	0	0.853347	0.999999	0.982454	0.997463	0.946408
350	600	50	0.85489	0.999853	0.98392	0.994634	0.940303
350	600	100	0.846851	0.999632	0.984326	0.994599	0.94809
350	600	150	0.817403	0.999334	0.978125	0.989044	0.942327
350	600	200	0.79202	0.999677	0.983686	0.983697	0.951497
400	600	0	0.884419	0.999998	0.988342	0.994061	0.956202
400	600	50	0.871819	0.999994	0.986609	0.996503	0.951113
400	600	100	0.851235	0.999998	0.989186	0.994964	0.950591
400	600	150	0.853354	0.99998	0.985051	0.993807	0.952086
400	600	200	0.816573	0.999976	0.9907	0.991663	0.950471
400	600	250	0.773162	0.998763	0.985261	0.979177	0.950146
